name,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,injured games
Calum Chambers,90.0,0.7884615384615384,0.26282051282051283,74.6886440910626,9.692001482708427,1.4824979237629838,2.053983376316828,2.724636050734562,0.09679487179487176,0.09679487179487176,0.0,0.5326691380908248,0.08333333333333333,53.90637736212682,64.25838686026496,82.93333333333334,329.6611927954947,46.94888799730224,116.73299995212645,0.5198486252703121,1.1524594883028618,10
Carles Gil,90.0,2.5152738167257227,0.21825396825396828,79.56746063978369,26.771197787894703,1.725563909774436,2.2170846394984327,2.125181160843593,0.02145593869731801,0.02145593869731801,0.5480933655979028,6.695873303949528,0.11842105263157895,53.350696601241076,62.40391545337097,84.88,267.8437502505561,67.14238815227925,203.51091937906816,2.639435680270526,6.154672167920808,10
Carles Planas,90.0,1.5,0.0,63.72631578947369,24.56947368421053,1.0,4.32,1.3199999999999998,0.15,0.15,0.4342105263157895,4.3421052631578965,0.0,39.27157894736842,56.666315789473686,66.1,240.90947368421047,41.40421052631579,89.82000000000002,0.0,0.2,23
Carlos Bacca,90.0,2.7183790403757837,1.220652709184114,28.77131739217425,12.127730588774808,0.21513595518730308,0.285949670053083,0.9023618929356519,0.524845649169526,0.5077724784378187,0.1555548711424988,2.409067168643831,0.467802359447676,15.36746596233324,20.824439863477426,72.34146341463416,49.14462102473138,21.550919233857353,68.57219217594617,1.1374322030290962,1.5777491349084274,0
Carlos Isaac,90.0,1.40625,0.0,67.5,15.46875,0.0,2.8125,1.40625,0.0,0.0,0.0,0.0,0.0,49.21875,60.46875,81.4,261.5625,47.8125,61.875,0.0,1.40625,0
Carlos Salcedo,90.0,0.4452579174162239,0.16809605488850773,65.53504144213882,11.283929238375828,1.324183806101384,2.2846400170425456,2.3020599606955754,0.009534368070953435,0.009534368070953435,0.0,0.3816466552315609,0.045454545454545456,44.247725772136704,55.01145702495789,78.57272727272729,348.3739135053206,38.88081390279311,103.52148238516676,0.25900514579759865,0.34991423670668953,0
Carlos Soler,90.0,1.8066961771029943,0.5420195694279318,52.90861108357871,26.74844497292743,1.6047649453306467,0.4797790294042169,1.8141432715410195,0.1413960977782346,0.1413960977782346,0.10308406751716252,2.2049681207988714,0.1885597548518897,31.17293413000701,39.77186037745365,77.0909090909091,147.6223975100629,42.73747571885863,171.42634182089506,1.2022835043807645,2.7719179742070184,0
Carlos Vela,90.0,3.250609782723967,1.0,66.4640522412695,12.814039799996404,1.645452640095428,0.1153846153846154,0.2914979757085021,0.4925204924424372,0.4253140147096436,0.25428442543183843,5.792165851543639,0.5174825174825175,38.94582554184911,49.73067311922229,78.21923076923076,226.86045486262887,57.93160963533685,296.92795571734814,3.8459065902100082,5.3039999454836755,2
Carlos Vigaray,90.0,0.3414634146341464,0.0,40.375792906280715,16.431810059858847,2.263472706155633,1.1914634146341463,0.5,0.02662601626016261,0.02662601626016261,0.008333333333333333,1.0860805860805858,0.0,21.11147145537389,32.60935852765121,65.21666666666665,147.9901009559546,22.638028231930672,100.65639685517729,0.35000000000000003,0.7833333333333333,3
Casemiro,90.0,1.1233253227297106,0.42964741677604107,72.60624427427656,19.774524439995464,3.0659315810339054,2.260940938879364,2.5620849900406744,0.09845197566692712,0.09845197566692712,0.06625124626121635,2.0218713828415957,0.2058823529411765,52.71961912306658,60.692364508254975,86.70882352941172,274.2352613730164,52.09448465031523,99.43360574153351,0.6758675586144791,0.8837783091215785,0
Casimir Ninga,90.0,3.354655903952632,1.3136706048329403,39.604985778965094,17.502740287936586,0.5975164534769201,0.2857867284844973,1.5792360678023112,0.24383387295194464,0.24383387295194464,0.08224801493578064,3.2467649217755787,0.1724137931034483,15.339709645710276,23.89738790078267,66.85172413793103,39.17203269059649,27.86616484751552,127.58454435524432,0.7914999992553988,2.18112285700004,27
Cedric Teuchert,90.0,41.298701298701296,31.363636363636363,183.50649350649346,70.9090909090909,0.0,0.0,2.727272727272727,13.558441558441556,13.558441558441556,0.0,0.0,0.0,39.74025974025975,75.38961038961041,60.0,2.727272727272727,119.41558441558443,774.5454545454545,1.3636363636363635,1.3636363636363635,2
Celso Borges,90.0,1.298247645211931,0.30659340659340656,54.7534386939651,26.30236007533686,1.8417228341278973,1.1498004321260131,1.8134078531859656,0.1327305729984301,0.1327305729984301,0.08196013289036545,2.123963423031403,0.12275747508305647,34.83475782155521,45.61436215070378,75.68571428571428,180.1378156286919,34.27960407133553,66.72898844878574,0.996567242281528,1.0989848246991103,1
Cenk Tosun,90.0,2.1446114743446363,0.7588808250572957,35.927500479731705,19.705755194333427,0.5445951107715814,0.16071428571428573,1.3095934161172251,0.27647019051133576,0.27647019051133576,0.09212579267561068,2.3017364752031115,0.0,17.827991851815653,25.717449080793948,68.00714285714285,51.77674386465446,19.309428497829327,46.74165261238424,0.32142857142857145,0.7234198027036902,0
Chadrac Akolo,90.0,2.5617141840673017,1.1395743436080452,40.231843554210414,30.24294817852384,1.4792286837478994,0.3933704055655276,1.619928362990981,0.3778483478576294,0.3397531097623913,0.15933998687609774,2.5707040428503367,0.10792343544956788,21.68429032750843,27.516880752945752,77.56190476190477,98.60908318907332,30.428468153145126,112.103523423146,1.3834487231699777,2.8553327251893075,1
Chancel Mbemba,90.0,0.0,0.0,44.80340409256073,8.789191397625133,1.9844790417079567,1.7135555207844364,2.8690476190476177,0.0,0.0,0.04538152610441768,1.0187416331994643,0.0,24.389753820476713,33.88897147029677,70.4,206.9281889462613,22.296671534623343,65.57094177576104,1.3614457831325302,1.3614457831325302,0
Chaouki Ben Saada,90.0,3.562579923273657,0.3338509316770187,81.74062482434445,27.691163735561123,3.0055147058823533,0.3195652173913044,0.8008928571428572,0.026785714285714288,0.026785714285714288,0.250672268907563,3.7271664915966394,0.8035714285714286,51.320519597889316,66.97209232982489,74.0375,247.02702135620137,67.44663391276242,264.2951743029988,4.053047360248447,5.3578804347826114,0
Charles,90.0,2.4171266450024604,0.681572260254004,40.37763986285093,20.825681340229426,0.8318973315241972,2.2433035714285707,0.4142559523809524,0.3082368401302011,0.3082368401302011,0.04728855721393035,1.7067956217452904,0.24285714285714285,19.032917734083707,27.90724273844656,67.96000000000001,77.27715181233764,20.417153304092114,40.37335538753293,0.4898373983739838,0.6264227642276423,13
Charlie Adam,90.0,5.700939965813691,0.18181818181818185,81.34926740870159,15.241016656603437,2.3087337154238563,2.30803709403758,0.5688575899843505,2.240495867768596,1.6454545454545455,0.26052735143644234,9.062239933696732,0.11523687580025607,29.858636827774536,58.59901147169903,44.30909090909091,302.94702786555627,56.57943114021197,232.5858132153167,6.015922774543466,6.131159650343722,0
Charlie Austin,90.0,4.5137389266691015,1.7373320624958353,41.351824032498406,15.533080945918044,0.23282048079058404,0.08878537405435695,1.083900956151384,1.0180306568928816,0.7180306568928815,0.025,2.732328885540902,0.08527131782945736,18.94057538014636,25.63636353866753,74.5625,47.423599529719475,25.580434791652014,32.84958232018459,0.7788318452380952,1.004454040260535,25
Charlie Daniels,90.0,0.6485322896281801,0.17808219178082196,68.4214402546952,9.316615900091382,1.4,0.9766658043303194,1.9210745267233864,0.012093933463796478,0.012093933463796478,0.06693877551020408,1.4025719876991891,0.0923679060665362,43.71370468040006,59.083363236932485,73.15714285714286,298.8432335109468,39.62162989914837,157.15084620231247,0.5097148448420464,0.7668577019849036,2
Charlie Taylor,90.0,0.0,0.0,53.705009276437856,12.35064935064935,1.7124304267161412,1.5454545454545454,2.712430426716141,0.0,0.0,0.027272727272727282,1.0,0.0,28.458256029684602,42.808905380333954,65.57272727272728,219.4619666048237,26.33766233766233,104.58256029684601,1.0909090909090908,1.3636363636363635,0
Charlison Benschop,90.0,4.582034018426649,0.22058823529411764,112.9305457122608,19.236711552090714,0.9434798015591778,0.40131112686038267,0.0,0.1762756909992913,0.1762756909992913,0.0,0.40131112686038267,0.0,44.32849043231752,82.4066265060241,68.05,59.01151665485471,76.00761871013466,43.867824238128975,0.18072289156626506,15.72289156626506,28
Charly Charrier,90.0,0.4838709677419355,0.0,101.59335288367548,13.62658846529814,0.0,0.9090909090909092,3.8172043010752685,0.19354838709677424,0.19354838709677424,0.0,1.392961876832845,0.0,60.518084066471175,83.60215053763442,73.2,132.16520039100686,76.08993157380255,190.31769305962857,0.0,0.4838709677419355,0
Cheick Keita,90.0,0.0,0.0,48.30555555555557,32.77777777777778,4.416666666666667,1.4444444444444446,7.75,0.0,0.0,0.0,0.6666666666666666,0.0,23.722222222222232,26.277777777777786,91.9,138.75,20.75,42.72222222222223,0.0,1.4444444444444446,0
Chema,90.0,0.4255952380952381,0.2172619047619048,42.21312427409989,4.774390243902438,0.9166666666666666,1.25,2.153963414634146,0.021726190476190482,0.021726190476190482,0.008333333333333333,0.4166666666666667,0.08333333333333333,26.22437572590012,33.828614982578394,75.31666666666666,241.4453397212544,23.272502903600465,38.97089140534262,0.08333333333333333,0.3958333333333333,4
Chidozie Awaziem,90.0,0.7619047619047619,0.126984126984127,51.488694680424004,7.584757347915242,2.5300968872397442,1.3637502848029162,1.7706766917293233,0.05873015873015872,0.05873015873015872,0.03333333333333334,0.9813440527726244,0.047619047619047616,30.482971498009096,41.60864824398659,72.0095238095238,319.14548275450534,28.018878364743024,96.92423699942495,0.3911564625850341,0.4863945578231293,0
Chory Castro,90.0,1.2671017792581898,0.3933713345478051,54.11127589371416,19.314246871983507,1.4499417868461302,1.2178223715425285,1.603540740148112,0.1426421483413009,0.09033445603360858,0.11042397542350203,2.453330593389921,0.15708989805375348,28.22429683756176,43.47947538972629,65.55769230769232,184.14344055649082,37.59759914198342,128.69735063910684,0.789595544614061,1.2707176656468298,0
Chris Brunt,90.0,1.4714096878731022,0.2624936039570186,62.673968390611066,12.573731915486643,1.8060911553564103,0.9740320654954802,2.029178100380632,0.07972027972027973,0.07972027972027973,0.20314642482874407,3.7135361302343344,0.3741258741258741,35.941088204488395,53.45608617224086,65.75,347.0478437073489,35.749439059978954,108.05932117882617,0.8308967198284889,0.9847428736746427,8
Chris Philipps,90.0,0.4545454545454545,0.09090909090909093,54.08110336698335,10.646039590576557,2.4204390001243627,3.1633192389006344,1.2918791195124983,0.009090909090909092,0.009090909090909092,0.018604651162790697,1.3039112050739958,0.09090909090909093,34.466676219159424,45.53390774454832,75.77272727272727,206.538017118788,33.02545378846455,82.10957024596767,0.4587737843551797,0.4587737843551797,1
Chris Smalling,90.0,0.5517241379310345,0.206896551724138,49.58620689655172,7.931034482758621,1.1379310344827591,2.0689655172413794,1.8275862068965518,0.11034482758620692,0.11034482758620692,0.0206896551724138,0.3103448275862069,0.0,34.413793103448285,40.24137931034483,83.07241379310345,167.58620689655172,26.517241379310345,62.10344827586207,0.06896551724137931,0.06896551724137931,21
Chris Wood,90.0,2.3147983504434886,1.5040306834258217,31.91852987355631,15.964572639627276,0.4527168234064786,0.2868589743589744,0.9173343097452764,0.4876284277916556,0.4876284277916556,0.057440644431882425,1.3570548478724005,0.27111509180474697,12.96574886897663,21.00671054294286,63.85416666666668,30.940897839208695,15.238036417739195,31.723791212997085,0.2849091964945623,0.6445776854208309,0
Christian Atsu,90.0,1.7384581053887789,0.5874940608172315,45.89795114966977,15.373198804774036,1.3048300682238032,1.014887659066808,2.525036817775066,0.15666077443897564,0.15666077443897564,0.15373048004626955,2.3407587585759857,0.18205574912891986,21.08920468506946,29.54132556176097,69.10714285714285,111.12413048758104,33.01428467650468,165.9063610507549,2.0042241235176887,4.075030403030204,0
Christian Benteke,90.0,2.403714565004888,0.843108504398827,42.77006482481865,11.28942223594176,0.9596774193548387,0.4007820136852395,0.7580645161290323,0.9223118279569892,0.3190860215053763,0.13170242321345885,2.9937104491433866,1.1136363636363638,16.946918248700932,28.29119720121418,58.8,48.138884601533185,19.19905335185471,58.07636209291557,0.9301075268817204,2.3091397849462365,0
Christian Clemens,90.0,2.034071880209412,0.6741713570981864,44.51054488706912,25.602347995397142,1.9849045329444264,0.7960648482224468,1.8325066086564616,0.2263253580310437,0.2263253580310437,0.15184804047680306,2.885770667924274,0.4252657911194497,22.214518205193148,32.29812899036198,65.36923076923078,132.23743417351037,28.72505727979301,136.64306454075606,0.7850098619329391,2.1758456895091203,15
Christian Eriksen,90.0,2.6740367404811893,1.1166106180902784,76.91694157981827,17.47103150425566,0.9378077241474738,0.878952346743295,1.4389723802033607,0.19302637447262694,0.19302637447262694,0.3375114748109427,4.707614761380427,0.4418402367737365,50.04202361134836,65.85078106544506,75.52749999999997,252.44690334150292,54.66521094790162,169.35942418494238,0.712848200312989,1.6143211481256865,0
Christian Fuchs,90.0,0.4455696202531646,0.0,99.24803425167536,21.47918838421445,1.7078481012658226,2.12,6.32,0.012000000000000002,0.012000000000000002,0.02511392405063291,1.2111392405063293,0.12,53.261552494415476,76.35533507073715,69.548,387.3329076693969,36.122509307520474,87.26696202531645,0.40556962025316456,0.7905696202531645,0
Christian Gentner,90.0,0.8975139523084729,0.3333333333333333,58.13752786186218,25.092373118077287,3.046078246940183,1.6390869860163382,1.9259259259259256,0.07407407407407407,0.07407407407407407,0.06666666666666668,1.6666666666666667,0.1111111111111111,32.72876940354237,46.04961264173208,68.79629629629629,190.10882515576992,34.52504574761001,100.8654421698904,0.7037037037037037,1.2592592592592593,0
Christian Kabasele,90.0,0.23376751808318266,0.12662466094032548,44.62691124709378,9.225977218419011,1.7522321428571428,1.4175701530612244,2.0792410714285716,0.01980532323688969,0.01980532323688969,0.0,0.3359375,0.07142857142857142,24.73228615021958,33.658139046757945,72.66071428571428,251.22142816778612,21.41165477266856,64.58400808899509,0.03571428571428571,0.07142857142857142,7
Christian Kouakou,90.0,3.495411157139403,0.8814241486068111,34.01927781892912,16.361361604695187,2.0049269854350733,0.8553157366639391,1.8399478810663017,0.2759524756932664,0.2759524756932664,0.02834790799358095,2.3641828449854216,0.06578947368421052,10.4807263392881,16.93310969420536,67.1421052631579,41.664531605415256,23.18872231134809,125.00595769796136,0.7224880382775121,1.3758872612048416,0
Christian Maggio,90.0,0.6190476190476191,0.6190476190476191,95.896119811561,20.56356633562516,2.4375,1.6703431372549018,2.9217436974789917,0.008333333333333333,0.008333333333333333,0.025000000000000005,0.7291666666666666,0.0,73.06951871657755,85.23828622358035,85.95833333333331,308.12767379679144,61.94870448179272,106.171743697479,0.3333333333333333,0.8333333333333334,0
Christian Pulisic,90.0,1.2210105996456566,0.4787984804229674,54.28535667664249,17.45272777869463,1.6028679914588784,1.2391158483407012,1.1281739599292862,0.16099093707250342,0.16099093707250342,0.19842541434674285,2.385270313329717,0.17516672366621067,28.110292225348374,37.01539861203278,74.578125,97.30497981148326,43.094758188896606,216.6936391864474,3.0168055734378587,5.4168089199295215,1
Christian Santos,90.0,1.7240576496674058,1.3097560975609757,56.66561609122584,31.340513145391196,0.2,0.20975609756097569,0.4195121951219513,0.5824057649667406,0.5824057649667406,0.9,10.059756097560976,0.0,33.12762115932848,47.890101362052576,63.56,123.96585365853657,37.188644282546726,77.66830852074754,0.0,0.0,0
Christoph Janker,90.0,0.0,0.0,44.29179566563467,19.516253869969038,3.3436532507739933,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,14.15247678018576,26.946594427244573,65.26666666666667,177.63157894736838,12.387770897832818,48.03018575851394,0.0,0.0,0
Christoph Kramer,90.0,0.4637627202779846,0.15548385317558808,73.57479137408008,21.70215393599216,3.3053635365192364,1.9718122558817,1.6825650002394918,0.07545434488844764,0.07545434488844764,0.023366013071895425,1.047096053611318,0.04629629629629629,55.360957335864256,62.874407638069115,87.13333333333333,241.38599524362343,51.85985574172862,155.37198462931894,1.0156145721298364,1.562779425190759,9
Christophe Jallet,90.0,0.35714285714285715,0.14285714285714285,72.15753424657535,10.695205479452056,1.7857142857142858,1.0166340508806262,1.6594911937377692,0.0071428571428571435,0.0071428571428571435,0.07142857142857142,1.5357142857142858,0.07142857142857142,53.13454011741682,64.25293542074364,82.5214285714286,328.67367906066534,45.75880626223092,169.88551859099806,0.7142857142857143,0.9285714285714286,19
Christophe Kerbrat,90.0,0.21621621621621626,0.027027027027027032,54.65765765765765,5.756756756756758,1.5705705705705706,1.7027027027027026,1.9279279279279282,0.016216216216216217,0.016216216216216217,0.0027027027027027037,0.4864864864864865,0.0,35.909909909909906,44.57357357357357,78.6837837837838,342.62462462462463,30.975975975975967,121.27327327327328,0.13513513513513514,0.13513513513513514,0
Christopher Jullien,90.0,0.8333333333333334,0.3,52.166120218579216,4.9445145018915495,1.3,1.4491803278688524,1.3,0.10666666666666667,0.10666666666666667,0.02,0.5333333333333333,0.13333333333333333,32.61672971836906,42.80365699873896,74.86999999999998,330.4605716687684,25.902774274905426,85.04165615804959,0.0,0.03333333333333333,0
Christopher Nkunku,90.0,2.519209204323052,0.9454750440022222,101.68240481014955,27.76874564427193,1.158743842364532,0.7386520737327189,3.502184998982845,0.24468272913993044,0.24468272913993044,0.05003337041156841,2.956949265973181,0.45,81.05314984323374,87.9837212611907,89.42000000000002,288.0326673700672,85.29576820181327,241.1008727715925,3.193238213399504,3.8272021798644418,0
Christopher Schindler,90.0,0.2866795366795367,0.0,51.63302467116026,9.01349715332766,2.373552123552124,2.0952817224003666,2.169327923565212,0.027606177606177604,0.027606177606177604,0.04594594594594595,0.35135135135135137,0.027027027027027032,31.85491787186703,40.163929062234146,75.4108108108108,209.47082978862642,24.319072704665928,55.39735619396637,0.027027027027027032,0.027027027027027032,0
Chuca,90.0,0.6354166666666666,0.0,88.86383928571428,17.89657738095238,0.8333333333333334,1.9010416666666667,0.6354166666666666,0.0234375,0.0234375,0.06666666666666668,1.805803571428572,0.0,49.53720238095239,71.92633928571429,77.03333333333332,178.95907738095238,76.07142857142857,180.82589285714286,0.16666666666666666,8.5,0
Ciaran Clark,90.0,0.6285714285714286,0.2,47.207142857142856,6.814285714285713,1.15,1.0,1.3285714285714283,0.095,0.095,0.02,0.5,0.1,25.25,36.107142857142854,68.275,220.6857142857143,23.792857142857148,70.9,0.15,0.35,0
Ciro Immobile,90.0,3.484654692454592,1.5165829348041209,39.83412134545673,13.148429113130105,0.3389301530843533,0.0,0.5905740451194997,0.6653908366447754,0.4706812244768833,0.2135259761628066,3.011825544810725,0.7477208188784802,21.28453421459873,26.908755573752604,77.60909090909091,43.98731272333593,30.99486253898479,118.2026025248513,0.8218269166162736,1.7206728815011396,0
Claud Adjapong,90.0,0.9513888888888888,0.25,53.40451388888889,21.24671855921856,3.3859890109890114,1.5902777777777777,2.2771100427350426,0.025694444444444447,0.025694444444444447,0.0671875,1.5607638888888888,0.19444444444444445,25.5838865995116,37.15735653235653,66.69375000000001,159.19391025641025,33.72109661172161,156.30650946275946,1.0625,2.5199175824175826,0
Claudio Beauvue,90.0,3.335621705246578,0.4573812820131427,28.090854922025123,20.062650581761318,0.7119341563786008,0.1168091168091168,0.30543960776518914,0.3385526368123422,0.3385526368123422,0.08907788014804316,2.281620997651101,0.07407407407407407,10.087234266957307,16.528149900286888,59.955555555555534,31.046092692265066,16.878026249259044,43.92514036185185,0.7583698801031902,1.1060989606766922,38
Claudio Marchisio,90.0,0.9054322022063958,0.3021645021645022,86.88268440010202,20.321883632963573,4.949404761904762,0.5093544137022399,1.2909570939812876,0.013333333333333334,0.013333333333333334,0.050833333333333335,3.2707731112973053,0.34791666666666665,67.50232224822862,77.08325797040735,86.90666666666668,263.331560065694,66.30099816032495,108.16409893869572,2.787445887445888,2.8653679653679656,9
Claudio Pizarro,90.0,4.049918831168832,0.9667207792207791,74.79067990832695,17.511315889992368,0.7329545454545454,0.5491071428571428,1.53125,0.7747970779220781,0.7747970779220781,0.04602272727272727,2.7017045454545454,0.7301136363636364,45.65892379679145,57.17293735676088,75.16875,158.06927998472113,55.24005681818181,145.53785093582889,4.217245989304812,4.68875334224599,12
Claudio Yacob,90.0,0.7779116465863454,0.06666666666666668,54.2122346839865,18.50472178142636,3.689858247218121,1.7568146358223915,2.5811845622961056,0.020000000000000004,0.020000000000000004,0.0,0.4357300168415598,0.06666666666666668,33.07828693327435,39.848568621035206,83.62666666666667,174.1891082883107,32.282120141921766,76.56955994320263,0.1,0.7,0
Coke,90.0,0.8157679738562091,0.2810457516339869,66.90930988382814,11.570770458131006,1.916323478189604,2.146978788903231,1.909224086708874,0.07352941176470587,0.07352941176470587,0.04444444444444444,1.5555555555555556,0.16666666666666666,43.012521897473725,55.7469221884156,72.61111111111113,335.55164602413583,47.32219251336899,127.37198237445448,6.148380355276908,6.518982932776036,78
Collin Quaner,90.0,0.9499278889335142,0.1290650406504065,46.42923423503237,13.904601015109387,1.0524492949581514,0.7314899089027923,2.0968187514766194,0.06967733739837399,0.06967733739837399,0.13166666666666668,2.4253970813108454,0.375,22.919420182566515,33.23798450199118,68.31666666666668,85.76405049517496,34.00475641597407,146.88330159659202,1.0726924916307987,2.2519588628134177,3
Connor Goldson,90.0,0.6666666666666666,0.3333333333333333,44.05263157894736,3.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,25.070175438596486,36.80701754385965,66.33333333333333,209.7543859649123,21.315789473684205,57.877192982456144,0.0,0.0,18
Connor Roberts,90.0,0.0,0.0,66.55714285714285,15.7,2.178571428571429,0.75,1.0,0.0,0.0,0.0,0.25,0.0,41.535714285714285,60.121428571428574,68.675,161.28571428571428,40.207142857142856,85.42142857142858,0.0,0.0,0
Corentin Jean,90.0,1.6072282124278416,0.5633974674706099,41.073574925521115,14.018224262658247,0.6304464597103664,0.6959844726499581,1.3763479947075592,0.15342288762726514,0.15342288762726514,0.16255970513013976,3.017722073680544,0.5591493408699734,19.415067379176453,31.136610965320465,61.890625,111.56908750066758,26.00079174171857,123.38396238043629,0.9682971141016996,1.7753929787633538,0
Corentin Tolisso,90.0,2.337245551013667,1.2083875263223092,89.37556316134214,18.372533598982876,2.591157383276949,1.1437914775777094,1.1034752284752285,0.3050451092117759,0.3050451092117759,0.094449863743342,2.6130052851067345,0.3376610305958132,69.77165670145743,77.62120369230877,88.42222222222223,286.8765799920692,72.14337415469663,162.1254832962261,0.2477393781741608,0.81070534739013,0
Craig Cathcart,90.0,0.42857142857142855,0.2857142857142857,41.56564488143436,6.449392712550608,1.3516483516483515,0.5714285714285714,1.0,0.028571428571428574,0.028571428571428574,0.0,0.7802197802197802,0.0,24.737998843262,32.11798727588201,75.87142857142855,204.15905147484096,23.557547715442446,52.32967032967032,0.14285714285714285,0.14285714285714285,0
Craig Dawson,90.0,0.6587301587301587,0.1507936507936508,48.96789321789322,8.47303391053391,1.4642857142857142,1.8579545454545447,1.8293650793650795,0.07222222222222223,0.07222222222222223,0.04325396825396827,1.003968253968254,0.10714285714285714,26.515331890331893,38.92496392496393,67.42857142857143,258.4130591630592,22.782738095238106,76.60795454545453,0.21428571428571427,0.35714285714285715,0
Cristhian Stuani,90.0,2.389079539867208,0.9965657659824979,26.02722586804441,21.17956751131763,0.6238899423594096,0.17647058823529413,0.5285845437847114,0.633203527670947,0.4222711618324617,0.008823529411764706,1.3244998465833533,0.12004561182761872,10.648264773537793,16.449507046078313,64.88529411764705,20.591174103564335,14.351541495794342,27.995017079112873,0.7639646895242107,1.0734729494754192,0
Cristian Ansaldi,90.0,0.9335272447704775,0.28598904443091905,62.69252779722433,17.73801141941943,2.713383655353621,1.3593651676658354,2.321150275596953,0.02,0.02,0.1284459930313589,2.162620706420684,0.2953310104529617,34.26920485217879,48.21427194991657,71.07199999999997,272.0962923364967,42.26979847662768,170.58454457932584,2.4015895966628564,3.1653631815685173,7
Cristian Molinaro,90.0,0.1,0.0,68.15611562350692,13.034161490683227,2.157692307692308,1.8110367892976589,1.880267558528428,0.005,0.005,0.045000000000000005,1.114882943143813,0.1,45.10647396082179,57.06700907787864,79.34,333.159364548495,39.38225035833732,151.37307692307692,1.0961538461538465,1.5961538461538465,21
Cristian Tello,90.0,1.5951865414741409,0.9460182413225536,56.61285396230567,21.64506494253095,1.6027915741354206,1.0147065541162552,1.4122015791380096,0.1467375308912498,0.1467375308912498,0.10909091505394398,2.434261815137224,0.44966133004926107,34.22709348350834,44.57684988822774,76.56250000000001,132.94840701545587,48.0101681404745,219.59351068464454,2.758210595984869,4.066661986952466,0
Cristiano Biraghi,90.0,1.020544982698962,0.1801470588235294,63.06682525951558,14.869377162629759,2.2359429065743948,1.5389273356401385,2.2484861591695497,0.042279411764705885,0.042279411764705885,0.15441176470588236,2.6875,0.2352941176470588,37.3559688581315,52.88559688581315,70.44411764705883,283.4478806228374,32.75021626297578,89.73832179930798,0.3272058823529412,0.6213235294117647,0
Cristiano Lombardi,90.0,1.481202207450819,0.5015879034933877,42.781432710994736,18.91839677442142,2.5264847993813087,1.0484185254529201,1.5179878996859104,0.072920034774359,0.072920034774359,0.1849930378966331,1.7759547971724317,0.29411764705882354,21.057156088584254,29.94812346910985,70.45882352941176,84.02341683665938,28.789139197586962,121.1640481575414,1.8214161886853053,2.655664448129857,2
Cristiano Ronaldo,90.0,6.61808018994702,2.6351454605546887,43.371403657221954,8.407861935561241,0.15808823529411764,0.2263448142414861,0.5628511235955056,0.9058342845031396,0.7543540213452449,0.1465431107485129,3.5820662324890704,0.673249593078067,24.389732497544237,30.335896912742577,80.05312499999998,79.31491914134834,35.05012266156864,145.948772974373,1.2662465569933314,2.028533619085844,2
Cuco Martina,90.0,0.13844393592677345,0.09496567505720824,62.834681496461066,12.955696876164124,2.854158905859188,2.260869565217391,2.102974828375286,0.009496567505720824,0.009496567505720824,0.043478260869565216,0.7826086956521741,0.08695652173913042,37.454792187749455,50.129024533021145,73.43478260869563,303.30762066946943,29.375764993880054,72.49233675695812,0.22143579373104147,0.4823053589484328,0
Daichi Kamada,90.0,0.9834754797441364,0.0,28.727951153324284,22.038427989920525,0.0,0.5357142857142857,0.5357142857142857,0.053571428571428575,0.053571428571428575,0.0,1.8113975576662145,0.0,20.12017832913355,23.898526846288036,82.5,91.46612715642569,24.08242876526459,58.871874394262456,0.5357142857142857,0.9834754797441364,0
Dale Stephens,90.0,0.5,0.05555555555555555,57.611111111111114,16.055555555555557,2.333333333333333,1.9166666666666667,2.0,0.02222222222222222,0.02222222222222222,0.052777777777777785,0.9722222222222222,0.08333333333333333,40.30555555555557,48.05555555555557,83.09722222222223,237.61111111111111,37.25,99.77777777777777,0.4166666666666667,0.4722222222222222,0
Daley Blind,90.0,0.6,0.0,70.8935064935065,27.111688311688308,1.7012987012987009,1.2,1.6337662337662338,0.02,0.02,0.12000000000000002,3.2337662337662336,0.0,47.88831168831169,62.89090909090909,72.76,390.2493506493507,46.78701298701298,119.83376623376623,0.2,0.6,0
Damien Da Silva,90.0,0.7998456461571215,0.375,53.23532307856078,7.099677985948478,1.7547104534809452,1.2961065573770492,2.2902650628060464,0.08310956461571216,0.08310956461571216,0.0,0.4211065573770492,0.0625,34.19932270598254,42.632617894400674,78.8875,292.27877501596765,28.26699888226528,87.00064535873962,0.28125,0.3125,0
Damien Delaney,90.0,0.0,0.0,61.0,20.0,1.0,1.5,12.5,0.0,0.0,0.0,0.0,0.0,23.5,46.5,53.85,493.0,21.0,26.0,0.0,0.0,0
Damir Ceter,90.0,0.5172413793103449,0.0,42.83040450928383,42.17930297671677,0.6839080459770116,0.5172413793103449,1.8760683760683765,0.10344827586206896,0.10344827586206896,0.10243055555555557,2.6469017094017087,0.0,15.209751694665488,30.769249189507807,54.6,43.13002873563218,19.519249189507807,96.93895520188623,1.8850574712643684,3.0389036251105215,0
