,name,Round,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
10582,Pere-Pons-,Matchweek 38,90,0,0,29,23,2,2,2,0.0,0.0,0.0,0,0,16,22,72.7,81,19,45,0,0
10583,Pere-Pons-,,2564,18,6,1248,628,55,29,35,1.1,1.1,1.6,39,6,785,988,79.5,3508,896,2470,37,51
10584,Gerard-Moreno-,Matchweek 1,90,2.0,1.0,51.0,10.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,27.0,39.0,69.2,66.0,37.0,78.0,3.0,4.0
10585,Gerard-Moreno-,Matchweek 2,90,4.0,0.0,45.0,16.0,0.0,0.0,0.0,0.4,0.4,0.4,5.0,0.0,21.0,32.0,65.6,75.0,29.0,36.0,1.0,1.0
10586,Gerard-Moreno-,Matchweek 3,90,1.0,0.0,30.0,24.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0,66.7,39.0,23.0,125.0,1.0,2.0
10587,Gerard-Moreno-,Matchweek 4,90,4.0,1.0,40.0,21.0,3.0,2.0,0.0,0.5,0.5,0.0,1.0,0.0,17.0,27.0,63.0,44.0,25.0,41.0,1.0,1.0
10588,Gerard-Moreno-,Matchweek 5,90,3.0,1.0,33.0,31.0,0.0,0.0,0.0,0.3,0.3,0.1,5.0,0.0,13.0,23.0,56.5,40.0,21.0,52.0,1.0,2.0
10589,Gerard-Moreno-,Matchweek 6,90,3.0,2.0,37.0,25.0,1.0,0.0,1.0,1.9,1.2,0.1,4.0,1.0,17.0,26.0,65.4,50.0,24.0,69.0,1.0,1.0
10590,Gerard-Moreno-,Matchweek 7,90,2.0,1.0,55.0,28.0,2.0,1.0,2.0,0.2,0.2,0.0,2.0,0.0,21.0,37.0,56.8,21.0,41.0,125.0,2.0,3.0
10591,Gerard-Moreno-,Matchweek 8,90,4.0,2.0,39.0,18.0,0.0,0.0,0.0,0.2,0.2,0.1,5.0,0.0,22.0,30.0,73.3,156.0,29.0,50.0,0.0,1.0
10592,Gerard-Moreno-,Matchweek 9,90,0.0,0.0,50.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,42.0,71.4,66.0,37.0,70.0,0.0,0.0
10593,Gerard-Moreno-,Round of 32,22,,,,,,,,,,,,,,,,,,,,
10594,Gerard-Moreno-,Matchweek 10,90,2.0,2.0,46.0,25.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,22.0,34.0,64.7,73.0,34.0,98.0,0.0,0.0
10595,Gerard-Moreno-,Matchweek 11,90,1.0,0.0,40.0,20.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,22.0,27.0,81.5,55.0,33.0,56.0,0.0,2.0
10596,Gerard-Moreno-,Matchweek 12,90,2.0,1.0,47.0,16.0,0.0,1.0,0.0,0.2,0.2,0.4,5.0,0.0,28.0,38.0,73.7,111.0,36.0,78.0,4.0,4.0
10597,Gerard-Moreno-,Matchweek 13,90,2.0,2.0,36.0,12.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,13.0,25.0,52.0,53.0,26.0,53.0,3.0,4.0
10598,Gerard-Moreno-,Round of 32,90,,,,,,,,,,,,,,,,,,,,
10599,Gerard-Moreno-,Matchweek 14,90,1.0,1.0,27.0,17.0,0.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,9.0,21.0,42.9,65.0,12.0,85.0,0.0,1.0
10600,Gerard-Moreno-,Matchweek 15,90,1.0,1.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,19.0,30.0,63.3,74.0,25.0,40.0,4.0,4.0
10601,Gerard-Moreno-,Matchweek 16,90,4.0,2.0,62.0,17.0,1.0,1.0,0.0,1.2,1.2,0.2,2.0,0.0,32.0,46.0,69.6,119.0,40.0,86.0,3.0,5.0
10602,Gerard-Moreno-,Matchweek 17,90,2.0,1.0,49.0,29.0,1.0,1.0,2.0,0.1,0.1,0.1,5.0,0.0,26.0,36.0,72.2,92.0,42.0,57.0,6.0,7.0
10603,Gerard-Moreno-,Round of 16,90,,,,,,,,,,,,,,,,,,,,
10604,Gerard-Moreno-,Matchweek 18,90,2.0,0.0,52.0,17.0,1.0,0.0,3.0,0.1,0.1,0.0,0.0,0.0,23.0,33.0,69.7,141.0,33.0,55.0,3.0,4.0
10605,Gerard-Moreno-,Round of 16,90,,,,,,,,,,,,,,,,,,,,
10606,Gerard-Moreno-,Matchweek 19,90,5.0,2.0,32.0,22.0,2.0,0.0,0.0,0.3,0.3,0.0,4.0,0.0,19.0,21.0,90.5,96.0,23.0,67.0,2.0,3.0
10607,Gerard-Moreno-,Quarter-finals,90,,,,,,,,,,,,,,,,,,,,
10608,Gerard-Moreno-,Matchweek 20,90,3.0,0.0,38.0,23.0,0.0,1.0,0.0,0.5,0.5,0.6,2.0,0.0,17.0,28.0,60.7,81.0,32.0,112.0,1.0,3.0
10609,Gerard-Moreno-,Quarter-finals,90,,,,,,,,,,,,,,,,,,,,
10610,Gerard-Moreno-,Matchweek 21,90,1.0,1.0,37.0,11.0,2.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,18.0,24.0,75.0,60.0,27.0,84.0,3.0,4.0
10611,Gerard-Moreno-,Matchweek 22,90,2.0,1.0,48.0,37.0,3.0,0.0,5.0,0.3,0.3,0.0,1.0,0.0,17.0,31.0,54.8,84.0,31.0,28.0,7.0,9.0
10612,Gerard-Moreno-,Matchweek 23,90,2.0,1.0,33.0,17.0,1.0,2.0,1.0,0.1,0.1,0.4,2.0,1.0,12.0,25.0,48.0,45.0,23.0,120.0,2.0,2.0
10613,Gerard-Moreno-,Matchweek 24,90,4.0,1.0,44.0,19.0,1.0,0.0,0.0,0.5,0.5,0.1,2.0,1.0,20.0,33.0,60.6,95.0,32.0,47.0,2.0,2.0
10614,Gerard-Moreno-,Matchweek 25,90,2.0,1.0,44.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,33.0,57.6,36.0,33.0,34.0,0.0,0.0
10615,Gerard-Moreno-,Matchweek 26,90,5.0,3.0,42.0,25.0,0.0,1.0,1.0,0.8,0.8,0.1,5.0,1.0,19.0,26.0,73.1,93.0,28.0,72.0,2.0,3.0
10616,Gerard-Moreno-,Matchweek 27,90,3.0,0.0,50.0,14.0,1.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,31.0,39.0,79.5,62.0,37.0,59.0,0.0,1.0
10617,Gerard-Moreno-,Matchweek 28,90,5.0,4.0,48.0,18.0,1.0,0.0,2.0,1.3,0.5,0.0,7.0,1.0,20.0,29.0,69.0,81.0,39.0,91.0,2.0,2.0
10618,Gerard-Moreno-,Matchweek 29,90,0.0,0.0,41.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,34.0,67.6,60.0,34.0,44.0,2.0,3.0
10619,Gerard-Moreno-,Matchweek 30,90,5.0,1.0,37.0,35.0,0.0,0.0,2.0,0.6,0.6,0.1,1.0,0.0,19.0,24.0,79.2,87.0,31.0,63.0,0.0,1.0
10620,Gerard-Moreno-,Matchweek 31,90,7.0,2.0,52.0,16.0,0.0,0.0,0.0,0.4,0.4,0.0,5.0,0.0,29.0,39.0,74.4,103.0,40.0,106.0,0.0,1.0
10621,Gerard-Moreno-,Matchweek 32,90,2.0,1.0,39.0,5.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,20.0,26.0,76.9,38.0,31.0,55.0,2.0,4.0
10622,Gerard-Moreno-,Matchweek 33,90,3.0,1.0,58.0,14.0,0.0,1.0,1.0,0.2,0.2,0.0,1.0,0.0,23.0,39.0,59.0,54.0,37.0,85.0,3.0,4.0
10623,Gerard-Moreno-,Matchweek 34,90,2.0,2.0,43.0,19.0,0.0,0.0,2.0,0.4,0.4,0.0,2.0,0.0,15.0,29.0,51.7,96.0,35.0,61.0,4.0,4.0
10624,Gerard-Moreno-,Matchweek 35,90,5.0,3.0,57.0,11.0,1.0,0.0,1.0,0.7,0.7,0.3,8.0,0.0,35.0,44.0,79.5,163.0,41.0,133.0,3.0,7.0
10625,Gerard-Moreno-,Matchweek 36,83,3.0,2.0,64.0,13.0,1.0,0.0,0.0,0.3,0.3,0.4,3.0,1.0,37.0,49.0,75.5,74.0,57.0,164.0,2.0,3.0
10626,Gerard-Moreno-,Matchweek 37,90,7.0,2.0,70.0,25.0,0.0,0.0,0.0,1.7,1.7,0.1,6.0,3.0,36.0,47.0,76.6,201.0,64.0,154.0,2.0,5.0
10627,Gerard-Moreno-,Matchweek 38,90,2.0,0.0,55.0,19.0,3.0,1.0,0.0,0.3,0.3,0.2,4.0,0.0,23.0,38.0,60.5,207.0,34.0,73.0,0.0,0.0
10628,Gerard-Moreno-,,3885,108.0,46.0,1706.0,759.0,29.0,18.0,35.0,15.2,13.6,3.8,100.0,9.0,824.0,1219.0,67.6,3156.0,1256.0,2906.0,72.0,107.0
10629,David-Lopez-,Matchweek 1,90.0,0.0,0.0,47.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,67.6,285.0,26.0,105.0,0.0,0.0
10630,David-Lopez-,Matchweek 2,90.0,0.0,0.0,71.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,62.0,58.1,425.0,47.0,159.0,1.0,1.0
10631,David-Lopez-,Matchweek 3,90.0,0.0,0.0,27.0,16.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,76.2,53.0,15.0,31.0,0.0,0.0
10632,David-Lopez-,Matchweek 4,90.0,1.0,1.0,30.0,4.0,0.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,22.0,25.0,88.0,325.0,17.0,71.0,0.0,0.0
10633,David-Lopez-,Matchweek 5,90.0,1.0,0.0,65.0,4.0,3.0,2.0,4.0,0.1,0.1,0.0,0.0,0.0,38.0,54.0,70.4,307.0,38.0,139.0,0.0,0.0
10634,David-Lopez-,Matchweek 6,90.0,0.0,0.0,42.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,23.0,30.0,76.7,187.0,22.0,113.0,0.0,1.0
10635,David-Lopez-,Matchweek 7,90.0,0.0,0.0,28.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,91.7,251.0,17.0,67.0,0.0,0.0
10636,David-Lopez-,Matchweek 8,90.0,0.0,0.0,84.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,75.0,72.0,344.0,60.0,301.0,0.0,0.0
10637,David-Lopez-,Matchweek 9,90.0,0.0,0.0,41.0,12.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,68.6,236.0,26.0,75.0,1.0,1.0
10638,David-Lopez-,Round of 32,90.0,,,,,,,,,,,,,,,,,,,,
10639,David-Lopez-,Matchweek 10,90.0,1.0,0.0,44.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,38.0,78.9,171.0,26.0,80.0,0.0,0.0
10640,David-Lopez-,Matchweek 11,90.0,0.0,0.0,90.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,81.0,86.4,470.0,61.0,172.0,1.0,3.0
10641,David-Lopez-,Matchweek 12,90.0,2.0,1.0,69.0,5.0,0.0,4.0,1.0,0.2,0.2,0.1,2.0,0.0,50.0,60.0,83.3,452.0,43.0,130.0,0.0,0.0
10642,David-Lopez-,Matchweek 13,90.0,1.0,0.0,61.0,6.0,1.0,2.0,2.0,0.3,0.3,0.0,0.0,0.0,39.0,50.0,78.0,314.0,35.0,130.0,0.0,0.0
10643,David-Lopez-,Round of 32,90.0,,,,,,,,,,,,,,,,,,,,
10644,David-Lopez-,Matchweek 14,90.0,0.0,0.0,44.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,42.0,59.5,398.0,24.0,130.0,1.0,1.0
10645,David-Lopez-,Matchweek 15,90.0,1.0,1.0,88.0,3.0,2.0,3.0,1.0,0.2,0.2,0.0,0.0,0.0,58.0,77.0,75.3,496.0,53.0,249.0,1.0,1.0
10646,David-Lopez-,Matchweek 16,90.0,0.0,0.0,71.0,23.0,2.0,6.0,4.0,0.0,0.0,0.1,3.0,0.0,53.0,59.0,89.8,283.0,50.0,102.0,0.0,0.0
10647,David-Lopez-,Matchweek 17,90.0,1.0,1.0,66.0,35.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,84.5,246.0,46.0,66.0,0.0,0.0
10648,David-Lopez-,Round of 16,90.0,,,,,,,,,,,,,,,,,,,,
10649,David-Lopez-,Matchweek 18,90.0,0.0,0.0,42.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,62.5,411.0,14.0,8.0,0.0,1.0
10650,David-Lopez-,Round of 16,90.0,,,,,,,,,,,,,,,,,,,,
10651,David-Lopez-,,,,,,,,,,,,,,,,,,,,,,
10652,David-Lopez-,Quarter-finals,90.0,,,,,,,,,,,,,,,,,,,,
10653,David-Lopez-,Matchweek 20,90.0,0.0,0.0,74.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,55.0,69.0,79.7,389.0,60.0,87.0,0.0,0.0
10654,David-Lopez-,Quarter-finals,90.0,,,,,,,,,,,,,,,,,,,,
10655,David-Lopez-,Matchweek 21,90.0,1.0,0.0,64.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,40.0,51.0,78.4,142.0,33.0,44.0,0.0,0.0
10656,David-Lopez-,Matchweek 22,90.0,0.0,0.0,24.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,56.3,130.0,6.0,16.0,0.0,0.0
10657,David-Lopez-,Matchweek 23,90.0,0.0,0.0,26.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,83.3,122.0,16.0,39.0,0.0,0.0
10658,David-Lopez-,Matchweek 24,90.0,0.0,0.0,69.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,63.0,88.9,423.0,48.0,93.0,0.0,0.0
10659,David-Lopez-,Matchweek 25,90.0,1.0,0.0,63.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,70.8,336.0,28.0,59.0,0.0,1.0
10660,David-Lopez-,Matchweek 26,90.0,0.0,0.0,56.0,2.0,0.0,1.0,2.0,0.0,0.0,0.1,2.0,0.0,39.0,50.0,78.0,399.0,39.0,135.0,0.0,0.0
10661,David-Lopez-,Matchweek 27,90.0,1.0,0.0,88.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,81.0,87.7,526.0,71.0,288.0,0.0,0.0
10662,David-Lopez-,Matchweek 28,90.0,0.0,0.0,53.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,41.0,48.0,85.4,508.0,40.0,147.0,0.0,0.0
10663,David-Lopez-,Matchweek 29,90.0,0.0,0.0,33.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,147.0,20.0,51.0,0.0,0.0
10664,David-Lopez-,Matchweek 30,90.0,0.0,0.0,83.0,23.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,73.0,76.7,500.0,57.0,200.0,0.0,0.0
10665,David-Lopez-,Matchweek 31,90.0,0.0,0.0,75.0,12.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,63.0,96.8,610.0,53.0,94.0,0.0,0.0
10666,David-Lopez-,Matchweek 32,90.0,0.0,0.0,58.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,81.8,433.0,41.0,121.0,0.0,0.0
10667,David-Lopez-,Matchweek 33,90.0,1.0,1.0,87.0,4.0,3.0,4.0,0.0,0.2,0.2,0.0,0.0,0.0,63.0,76.0,82.9,584.0,52.0,142.0,0.0,0.0
10668,David-Lopez-,Matchweek 34,90.0,0.0,0.0,57.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,46.0,89.1,234.0,31.0,67.0,0.0,0.0
10669,David-Lopez-,Matchweek 35,90.0,0.0,0.0,67.0,10.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,89.7,371.0,44.0,161.0,0.0,0.0
10670,David-Lopez-,Matchweek 36,90.0,0.0,0.0,83.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,77.0,87.0,527.0,66.0,200.0,0.0,0.0
10671,David-Lopez-,Matchweek 37,90.0,1.0,0.0,94.0,10.0,3.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,70.0,82.0,85.4,425.0,67.0,189.0,2.0,2.0
10672,David-Lopez-,Matchweek 38,90.0,1.0,1.0,64.0,5.0,1.0,1.0,0.0,0.2,0.2,0.0,1.0,0.0,46.0,55.0,83.6,411.0,42.0,147.0,0.0,0.0
10673,David-Lopez-,,3870.0,14.0,6.0,2228.0,309.0,61.0,68.0,56.0,1.4,1.4,0.4,19.0,3.0,1539.0,1917.0,80.3,12871.0,1434.0,4408.0,7.0,12.0
10674,Sergi-Darder-,Matchweek 1,85,1,0,73,5,2,1,0,0.0,0.0,0.0,0,0,58,67,86.6,281,59,107,1,3
10675,Sergi-Darder-,Matchweek 2,90,1,1,56,22,4,3,0,0.0,0.0,0.0,2,0,38,48,79.2,127,38,158,1,2
10676,Sergi-Darder-,Matchweek 3,35,0,0,27,3,1,1,0,0.0,0.0,0.0,0,0,22,23,95.7,70,21,24,0,0
10677,Sergi-Darder-,Matchweek 3,75,0,0,20,19,2,1,0,0.0,0.0,0.0,0,0,7,14,50.0,37,12,18,0,0
10678,Sergi-Darder-,Matchweek 4,82,0,0,41,9,4,0,1,0.0,0.0,0.0,2,1,30,33,90.9,142,26,60,0,0
10679,Sergi-Darder-,Matchweek 5,90,0,0,61,18,2,1,0,0.0,0.0,0.3,4,0,45,55,81.8,325,42,134,0,0
10680,Sergi-Darder-,Matchweek 6,90,2,0,43,26,1,2,6,0.0,0.0,0.3,1,0,26,30,86.7,143,30,105,1,1
10681,Sergi-Darder-,Matchweek 7,90,1,0,52,32,2,0,3,0.0,0.0,0.1,1,0,35,43,81.4,163,38,100,1,1
10682,Sergi-Darder-,Matchweek 8,90,3,1,75,12,0,0,1,0.1,0.1,0.1,2,0,48,65,73.8,298,51,137,1,2
10683,Sergi-Darder-,Matchweek 9,90,0,0,43,26,3,1,0,0.0,0.0,0.0,0,0,30,34,88.2,139,31,53,0,0
10684,Sergi-Darder-,Round of 32,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
10685,Sergi-Darder-,Matchweek 10,85,0,0,48,33,3,2,1,0.0,0.0,0.2,3,0,30,45,66.7,235,32,59,1,1
10686,Sergi-Darder-,Matchweek 11,90,0,0,66,18,2,3,0,0.0,0.0,0.1,2,0,47,61,77.0,267,54,161,3,3
10687,Sergi-Darder-,Matchweek 12,90,2,0,69,22,2,4,0,0.1,0.1,0.0,1,0,52,62,83.9,408,61,195,2,2
10688,Sergi-Darder-,Matchweek 13,90,3,2,57,18,1,8,0,0.1,0.1,0.0,1,0,30,48,62.5,195,37,137,0,0
10689,Sergi-Darder-,Round of 32,36,,,,,,,,,,,,,,,,,,,,
10690,Sergi-Darder-,Matchweek 14,90,2,0,38,7,2,2,2,0.1,0.1,0.0,0,0,24,31,77.4,113,24,49,2,2
10691,Sergi-Darder-,Matchweek 15,90,1,0,62,14,3,1,1,0.0,0.0,0.0,1,0,46,55,83.6,252,41,82,1,1
10692,Sergi-Darder-,Matchweek 16,90,1,0,49,27,1,4,1,0.1,0.1,0.1,3,1,34,41,82.9,195,31,60,1,2
10693,Sergi-Darder-,Matchweek 17,86,1,1,43,55,0,0,1,0.0,0.0,0.0,0,0,31,36,86.1,187,34,80,4,5
10694,Sergi-Darder-,Round of 16,14,,,,,,,,,,,,,,,,,,,,
10695,Sergi-Darder-,Matchweek 18,90,1,1,48,21,2,0,3,0.1,0.1,0.0,0,0,24,36,66.7,127,28,57,1,1
10696,Sergi-Darder-,Round of 16,8,,,,,,,,,,,,,,,,,,,,
10697,Sergi-Darder-,Matchweek 19,90,1,0,66,23,3,3,3,0.1,0.1,0.2,4,0,41,53,77.4,214,43,83,1,3
10698,Sergi-Darder-,Quarter-finals,45,,,,,,,,,,,,,,,,,,,,
10699,Sergi-Darder-,Matchweek 20,90,0,0,55,30,1,0,1,0.0,0.0,0.0,2,0,35,49,71.4,148,39,117,2,2
10700,Sergi-Darder-,Quarter-finals,45,,,,,,,,,,,,,,,,,,,,
10701,Sergi-Darder-,Matchweek 21,22,0,0,11,2,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,38,10,7,0,0
10702,Sergi-Darder-,Matchweek 22,90,1,0,47,31,3,6,3,0.0,0.0,0.0,0,0,23,31,74.2,187,19,25,1,2
10703,Sergi-Darder-,Matchweek 23,73,0,0,30,24,0,2,0,0.0,0.0,0.0,0,0,16,27,59.3,60,22,42,1,1
10704,Sergi-Darder-,Matchweek 24,45,0,0,29,17,2,0,0,0.0,0.0,0.0,0,0,20,26,76.9,209,24,88,0,0
10705,Sergi-Darder-,Matchweek 25,90,0,0,71,18,1,0,1,0.0,0.0,0.0,0,0,55,62,88.7,261,53,69,1,1
10706,Sergi-Darder-,Matchweek 26,90,2,0,49,10,2,3,3,0.0,0.0,0.0,1,0,28,34,82.4,202,29,57,0,0
10707,Sergi-Darder-,Matchweek 27,76,0,0,52,8,1,0,1,0.0,0.0,0.1,4,0,38,48,79.2,230,34,79,0,0
10708,Sergi-Darder-,,,,,,,,,,,,,,,,,,,,,,
10709,Sergi-Darder-,Matchweek 29,45,1,0,24,13,3,3,1,0.0,0.0,0.0,2,0,12,16,75.0,30,15,31,0,0
10710,Sergi-Darder-,Matchweek 30,90,1,0,77,32,4,4,3,0.0,0.0,0.0,2,0,58,65,89.2,401,62,277,2,3
10711,Sergi-Darder-,Matchweek 31,90,2,2,83,20,2,0,0,0.0,0.0,0.0,1,0,68,76,89.5,317,74,139,1,1
10712,Sergi-Darder-,Matchweek 32,90,0,0,67,10,1,2,0,0.0,0.0,0.0,1,0,52,61,85.2,325,57,105,0,0
10713,Sergi-Darder-,Matchweek 33,90,1,0,58,28,1,1,2,0.3,0.3,0.2,3,0,36,51,70.6,284,45,80,2,2
10714,Sergi-Darder-,Matchweek 34,71,0,0,32,18,1,2,1,0.0,0.0,0.7,3,2,16,23,69.6,192,22,80,1,1
10715,Sergi-Darder-,Matchweek 35,90,1,1,54,17,1,0,0,0.0,0.0,0.0,0,0,37,48,77.1,172,39,156,2,2
10716,Sergi-Darder-,Matchweek 36,73,1,0,59,12,1,1,2,0.0,0.0,0.1,2,0,46,56,82.1,140,50,108,0,0
10717,Sergi-Darder-,Matchweek 37,71,0,0,64,11,1,1,1,0.0,0.0,0.5,3,0,55,60,91.7,325,53,114,2,2
10718,Sergi-Darder-,Matchweek 38,6,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,18,6,4,0,0
10719,Sergi-Darder-,,3148,30,9,1906,711,65,62,42,1.2,1.2,2.7,51,4,1304,1630,80.0,7457,1386,3437,36,46
10720,Aaron-Martin-,Matchweek 1,90,0,0,39,10,2,0,1,0.0,0.0,0.0,2,0,23,33,69.7,126,26,53,0,0
10721,Aaron-Martin-,Matchweek 2,90,1,0,63,10,1,1,0,0.0,0.0,0.0,0,0,43,57,75.4,203,50,176,3,4
10722,Aaron-Martin-,Matchweek 3,90,0,0,35,20,3,1,0,0.0,0.0,0.2,1,0,15,27,55.6,141,12,24,0,1
10723,Aaron-Martin-,Matchweek 4,90,0,0,55,9,4,0,1,0.0,0.0,0.1,2,0,39,50,78.0,363,31,119,0,0
10724,Aaron-Martin-,Matchweek 5,90,0,0,45,14,2,0,0,0.0,0.0,0.4,4,0,30,41,73.2,208,24,140,2,2
10725,Aaron-Martin-,Matchweek 6,90,1,0,36,11,0,2,5,0.0,0.0,0.0,2,0,22,26,84.6,164,28,153,1,1
10726,Aaron-Martin-,Matchweek 7,90,0,0,54,12,1,1,1,0.0,0.0,0.1,1,0,36,47,76.6,223,38,148,1,1
10727,Aaron-Martin-,Matchweek 8,90,0,0,60,2,2,1,0,0.0,0.0,0.0,3,0,45,57,78.9,233,41,208,2,2
10728,Aaron-Martin-,Matchweek 9,90,0,0,43,8,1,2,4,0.0,0.0,0.0,1,0,26,37,70.3,168,23,52,0,0
10729,Aaron-Martin-,Round of 32,31,,,,,,,,,,,,,,,,,,,,
10730,Aaron-Martin-,Matchweek 10,90,0,0,56,16,0,3,4,0.0,0.0,0.0,3,1,36,46,78.3,176,30,66,0,1
10731,Aaron-Martin-,Matchweek 11,90,0,0,59,7,1,0,0,0.0,0.0,0.2,4,0,40,52,76.9,415,45,159,1,4
10732,Aaron-Martin-,Matchweek 12,90,0,0,71,13,1,4,2,0.0,0.0,0.2,3,0,49,61,80.3,284,40,96,1,3
10733,Aaron-Martin-,Matchweek 13,90,2,1,60,16,2,4,1,0.0,0.0,0.0,0,0,33,51,64.7,145,38,141,3,3
10734,Aaron-Martin-,Round of 32,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
10735,Aaron-Martin-,Matchweek 14,90,0,0,45,9,1,3,3,0.0,0.0,0.1,2,1,30,39,76.9,206,23,51,1,1
10736,Aaron-Martin-,Matchweek 15,90,0,0,41,12,1,1,0,0.0,0.0,0.0,0,0,25,37,67.6,70,23,35,1,1
10737,Aaron-Martin-,Matchweek 16,90,0,0,52,18,1,3,4,0.0,0.0,0.1,1,0,29,37,78.4,125,30,148,1,1
10738,Aaron-Martin-,Matchweek 17,90,0,0,52,20,1,2,2,0.0,0.0,0.0,0,0,26,43,60.5,122,34,91,2,2
10739,Aaron-Martin-,Round of 16,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
10740,Aaron-Martin-,Matchweek 18,90,0,0,54,7,3,2,3,0.0,0.0,0.1,1,0,36,44,81.8,246,27,70,1,1
