,name,Round,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
13622,Jeffrey-Bruma-,,1200,2,1,732,85,17,23,21,0.1,0.1,0.1,5,1,544,623,87.3,3645,484,1445,4,4
13623,Ignacio-Camacho-,First round,90.0,2.0,1.0,,,,4.0,,,,,,,,,,,,,,
13624,Ignacio-Camacho-,Matchweek 1,90.0,0.0,0.0,50.0,12.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,21.0,38.0,55.3,193.0,21.0,28.0,0.0,0.0
13625,Ignacio-Camacho-,Matchweek 2,90.0,0.0,0.0,64.0,5.0,0.0,6.0,3.0,0.0,0.0,0.1,1.0,0.0,37.0,49.0,75.5,281.0,29.0,35.0,0.0,0.0
13626,Ignacio-Camacho-,Matchweek 3,90.0,1.0,1.0,73.0,5.0,3.0,9.0,1.0,0.0,0.0,0.0,3.0,1.0,39.0,57.0,68.4,315.0,30.0,31.0,0.0,0.0
13627,Ignacio-Camacho-,Matchweek 4,90.0,0.0,0.0,62.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,82.1,361.0,30.0,44.0,0.0,0.0
13628,Ignacio-Camacho-,Matchweek 5,70.0,1.0,0.0,64.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,55.0,70.9,193.0,32.0,62.0,0.0,0.0
13629,Ignacio-Camacho-,Matchweek 6,73.0,0.0,0.0,39.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,91.2,199.0,25.0,32.0,0.0,0.0
13630,Ignacio-Camacho-,Matchweek 7,90.0,0.0,0.0,57.0,17.0,2.0,1.0,1.0,0.0,0.0,0.3,1.0,0.0,33.0,46.0,71.7,277.0,35.0,55.0,0.0,0.0
13631,Ignacio-Camacho-,Matchweek 8,90.0,0.0,0.0,67.0,16.0,0.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,46.0,60.0,76.7,231.0,40.0,48.0,0.0,0.0
13632,Ignacio-Camacho-,Matchweek 9,90.0,1.0,1.0,68.0,35.0,4.0,4.0,2.0,0.1,0.1,0.0,0.0,0.0,40.0,53.0,75.5,347.0,36.0,62.0,0.0,1.0
13633,Ignacio-Camacho-,Second round,20.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,
13634,Ignacio-Camacho-,,,,,,,,,,,,,,,,,,,,,,
13635,Ignacio-Camacho-,Matchweek 28,90.0,0.0,0.0,67.0,20.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,54.0,77.8,238.0,32.0,39.0,0.0,1.0
13636,Ignacio-Camacho-,Matchweek 29,90.0,2.0,0.0,50.0,13.0,2.0,7.0,5.0,0.2,0.2,0.0,0.0,0.0,23.0,30.0,76.7,239.0,13.0,56.0,0.0,0.0
13637,Ignacio-Camacho-,,1063.0,7.0,3.0,661.0,155.0,24.0,52.0,24.0,0.3,0.3,0.4,12.0,1.0,397.0,532.0,74.6,2874.0,323.0,492.0,0.0,2.0
13638,Mario-Gomez-,First round,90,7,0,,,,0,,,,,,,,,,,,,,
13639,Mario-Gomez-,Matchweek 1,90,4,0,16,16,0,1,0,0.3,0.3,0.2,1,0,4,11,36.4,0,6,11,0,0
13640,Mario-Gomez-,Matchweek 2,90,2,0,36,8,2,0,2,0.2,0.2,0.4,1,0,13,24,54.2,22,16,24,0,0
13641,Mario-Gomez-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13642,Mario-Gomez-,First round,25,,,,,,,,,,,,,,,,,,,,
13643,Mario-Gomez-,Matchweek 3,41,0,0,19,2,0,0,0,0.0,0.0,0.0,2,0,10,17,58.8,26,9,17,0,0
13644,Mario-Gomez-,,,,,,,,,,,,,,,,,,,,,,
13645,Mario-Gomez-,Matchweek 9,20,1,0,8,4,0,0,0,0.2,0.2,0.0,0,0,4,6,66.7,3,4,0,0,0
13646,Mario-Gomez-,Second round,1,0,0,,,,0,,,,,,,,,,,,,,
13647,Mario-Gomez-,Matchweek 10,90,0,0,17,14,0,0,1,0.8,0.0,0.5,2,1,5,10,50.0,17,6,12,0,0
13648,Mario-Gomez-,Matchweek 11,90,3,2,36,19,1,0,0,1.2,0.4,0.2,5,0,21,26,80.8,75,22,43,3,4
13649,Mario-Gomez-,Matchweek 12,90,4,3,44,25,1,0,2,1.2,1.2,0.0,2,2,18,26,69.2,35,28,65,1,1
13650,Mario-Gomez-,Matchweek 13,90,0,0,34,15,1,0,1,0.0,0.0,0.0,2,0,19,26,73.1,54,16,32,0,0
13651,Mario-Gomez-,Matchweek 14,90,2,0,27,20,0,0,0,0.1,0.1,0.1,1,1,9,21,42.9,11,16,29,1,2
13652,Mario-Gomez-,Matchweek 15,90,0,0,17,15,1,1,0,0.0,0.0,0.0,0,0,4,7,57.1,12,9,9,0,2
13653,Mario-Gomez-,Matchweek 16,67,1,0,26,11,2,0,2,0.0,0.0,0.0,1,1,9,13,69.2,4,9,6,1,1
13654,Mario-Gomez-,Matchweek 17,90,4,2,26,9,1,0,0,0.9,0.9,0.0,2,0,13,18,72.2,7,13,42,1,1
13655,Mario-Gomez-,Round of 16,74,4,0,,,,0,,,,,,,,,,,,,,
13656,Mario-Gomez-,Matchweek 18,90,2,0,44,26,2,0,0,0.1,0.1,0.0,1,1,14,34,41.2,64,20,95,0,0
13657,Mario-Gomez-,Matchweek 19,51,0,0,16,14,1,1,0,0.0,0.0,0.0,0,0,10,13,76.9,0,7,11,1,2
13658,Mario-Gomez-,Matchweek 20,90,3,1,33,14,1,0,0,0.2,0.2,0.0,0,0,12,18,66.7,12,8,12,0,1
13659,Mario-Gomez-,Matchweek 21,90,2,1,35,9,0,0,0,0.4,0.4,0.4,2,0,21,27,77.8,82,16,81,1,1
13660,Mario-Gomez-,Matchweek 22,90,0,0,25,14,1,0,0,0.0,0.0,0.4,2,1,13,18,72.2,99,17,36,0,1
13661,Mario-Gomez-,Matchweek 23,90,4,2,46,20,1,1,1,0.8,0.8,0.2,3,0,17,24,70.8,85,30,163,0,2
13662,Mario-Gomez-,Matchweek 24,90,1,0,40,12,1,0,0,0.1,0.1,0.4,3,0,18,29,62.1,118,25,68,2,3
13663,Mario-Gomez-,Matchweek 25,90,4,3,40,18,1,1,2,0.3,0.3,0.0,0,0,13,19,68.4,29,19,47,1,2
13664,Mario-Gomez-,Matchweek 26,90,1,0,29,10,0,0,0,0.0,0.0,0.2,2,0,14,24,58.3,74,12,25,2,2
13665,Mario-Gomez-,Matchweek 27,90,5,4,41,7,0,1,1,1.2,1.2,0.0,1,1,21,32,65.6,63,21,75,1,1
13666,Mario-Gomez-,Friendlies (M),7,,,,,,,,,,,,,,,,,,,,
13667,Mario-Gomez-,Friendlies (M),61,,,,,,,,,,,,,,,,,,,,
13668,Mario-Gomez-,Matchweek 28,90,0,0,14,12,0,0,0,0.0,0.0,0.2,3,0,6,11,54.5,19,4,4,0,0
13669,Mario-Gomez-,Matchweek 29,90,2,0,36,2,1,0,0,0.1,0.1,0.3,1,0,18,27,66.7,52,20,24,0,0
13670,Mario-Gomez-,Matchweek 30,90,4,1,41,16,1,0,1,0.4,0.4,0.0,3,0,14,26,53.8,56,27,62,4,5
13671,Mario-Gomez-,Matchweek 31,82,2,0,28,9,3,0,3,0.2,0.2,0.0,1,0,6,16,37.5,40,9,42,0,0
13672,Mario-Gomez-,Matchweek 32,86,1,0,31,6,1,0,0,0.0,0.0,0.0,1,0,13,17,76.5,36,19,55,1,2
13673,Mario-Gomez-,Matchweek 33,90,2,2,41,9,1,0,1,0.8,0.8,0.0,3,1,14,24,58.3,45,21,83,1,3
13674,Mario-Gomez-,Friendlies (M),14,,,,,,,,,,,,,,,,,,,,
13675,Mario-Gomez-,Friendlies (M),29,,,,,,,,,,,,,,,,,,,,
13676,Mario-Gomez-,Group stage,12,3,1,6,2,0,0,0,0.6,0.6,0.0,0,0,1,2,50.0,16,2,13,0,0
13677,Mario-Gomez-,Group stage,45,1,1,10,4,0,0,0,0.1,0.1,0.0,1,0,3,6,50.0,11,2,3,0,0
13678,Mario-Gomez-,Group stage,33,2,1,9,2,0,0,0,0.4,0.4,0.1,1,0,3,5,60.0,0,3,0,0,0
13679,Mario-Gomez-,,2718,71,24,871,364,24,6,17,10.6,9.1,3.5,47,9,360,577,62.4,1167,436,1189,21,36
13680,Josip-Brekalo-,First round,120,4,1,,,,0,,,,,,,,,,,,,,
13681,Josip-Brekalo-,Matchweek 1,90,1,0,39,29,1,0,1,0.1,0.1,0.0,3,0,13,24,54.2,31,22,127,0,0
13682,Josip-Brekalo-,Matchweek 2,63,1,0,36,16,1,0,0,0.0,0.0,0.0,2,1,22,30,73.3,89,29,144,0,0
13683,Josip-Brekalo-,Matchweek 3,90,0,0,63,31,0,1,0,0.0,0.0,0.1,4,1,46,52,88.5,172,58,122,0,0
13684,Josip-Brekalo-,Matchweek 4,23,0,0,12,7,3,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,8,78,0,1
13685,Josip-Brekalo-,Matchweek 5,28,1,1,25,6,1,0,1,0.0,0.0,0.2,3,0,13,17,76.5,93,22,124,0,0
13686,Josip-Brekalo-,Matchweek 6,65,1,0,32,11,1,1,2,0.0,0.0,0.0,1,0,15,21,71.4,41,28,32,1,2
13687,Josip-Brekalo-,Matchweek 7,29,0,0,16,5,0,2,0,0.0,0.0,0.1,1,0,8,13,61.5,39,12,76,1,1
13688,Josip-Brekalo-,Matchweek 8,61,4,1,42,26,0,0,1,0.2,0.2,0.3,9,0,25,34,73.5,194,36,155,1,1
13689,Josip-Brekalo-,Matchweek 9,15,1,0,16,6,0,0,1,0.0,0.0,0.0,1,0,5,10,50.0,38,11,49,1,4
13690,Josip-Brekalo-,Second round,19,0,0,,,,0,,,,,,,,,,,,,,
13691,Josip-Brekalo-,Matchweek 10,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13692,Josip-Brekalo-,Matchweek 11,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13693,Josip-Brekalo-,Matchweek 12,45,3,2,27,5,1,0,0,0.4,0.4,0.1,2,0,8,17,47.1,71,21,95,2,3
13694,Josip-Brekalo-,Matchweek 13,66,3,0,34,14,1,1,0,0.2,0.2,0.2,3,0,15,23,65.2,79,25,62,1,2
13695,Josip-Brekalo-,Matchweek 14,90,1,0,45,15,1,1,0,0.1,0.1,0.1,3,0,23,34,67.6,79,34,199,1,4
13696,Josip-Brekalo-,,,,,,,,,,,,,,,,,,,,,,
13697,Josip-Brekalo-,Matchweek 16,53,2,1,32,13,1,0,1,0.1,0.1,0.0,0,0,9,17,52.9,34,27,198,6,12
13698,Josip-Brekalo-,Matchweek 17,9,0,0,10,6,2,0,0,0.0,0.0,0.1,2,0,4,8,50.0,67,6,87,0,0
13699,Josip-Brekalo-,Round of 16,90,2,0,,,,0,,,,,,,,,,,,,,
13700,Josip-Brekalo-,Matchweek 18,90,3,0,51,12,3,1,1,0.1,0.1,0.0,0,0,25,38,65.8,121,45,182,4,5
13701,Josip-Brekalo-,Matchweek 19,45,2,2,17,5,1,0,0,0.1,0.1,0.1,1,0,8,11,72.7,57,8,76,0,0
13702,Josip-Brekalo-,Matchweek 20,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13703,Josip-Brekalo-,Matchweek 21,9,0,0,7,2,0,1,0,0.0,0.0,0.0,0,0,4,7,57.1,12,6,30,0,0
13704,Josip-Brekalo-,Quarter-finals,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13705,Josip-Brekalo-,Matchweek 22,69,1,0,44,15,0,1,2,0.2,0.2,0.0,1,0,33,36,91.7,101,34,56,2,3
13706,Josip-Brekalo-,,,,,,,,,,,,,,,,,,,,,,
13707,Josip-Brekalo-,Matchweek 24,83,1,1,53,20,2,1,3,0.3,0.3,0.6,2,0,27,40,67.5,162,40,129,3,6
13708,Josip-Brekalo-,Matchweek 25,67,0,0,40,21,1,0,3,0.0,0.0,0.0,0,0,20,29,69.0,99,33,137,3,5
13709,Josip-Brekalo-,Matchweek 26,12,1,0,10,1,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,7,12,51,1,3
13710,Josip-Brekalo-,Matchweek 27,89,1,0,48,17,1,0,1,0.0,0.0,0.1,6,0,29,36,80.6,140,45,116,4,5
13711,Josip-Brekalo-,Matchweek 28,68,1,0,28,14,3,0,1,0.0,0.0,0.0,0,0,16,21,76.2,96,22,67,2,2
13712,Josip-Brekalo-,Matchweek 29,90,1,0,47,19,1,0,1,0.0,0.0,0.0,2,0,18,36,50.0,132,35,254,2,3
13713,Josip-Brekalo-,Matchweek 30,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13714,Josip-Brekalo-,Matchweek 31,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13715,Josip-Brekalo-,Matchweek 32,45,1,1,23,7,1,1,2,0.0,0.0,0.0,1,0,12,17,70.6,20,18,72,0,0
13716,Josip-Brekalo-,Matchweek 33,78,1,1,38,10,0,0,0,0.1,0.1,0.2,4,0,18,30,60.0,142,28,92,2,3
13717,Josip-Brekalo-,Matchweek 34,90,2,1,46,15,2,0,0,0.9,0.9,0.1,5,3,29,36,80.6,127,35,274,3,5
13718,Josip-Brekalo-,,1791,39,12,881,348,28,11,21,3.0,2.9,2.3,56,5,453,647,70.0,2243,700,3084,40,70
13719,Landry-Dimata-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13720,Landry-Dimata-,Matchweek 1,47,1,0,20,6,0,0,0,0.0,0.0,0.1,2,0,10,12,83.3,41,15,45,0,0
13721,Landry-Dimata-,Matchweek 2,52,1,1,21,9,0,0,1,0.4,0.4,0.0,2,1,8,13,61.5,17,17,109,1,1
13722,Landry-Dimata-,Matchweek 3,49,0,0,20,10,0,0,1,0.0,0.0,0.0,1,0,12,14,85.7,13,13,28,0,0
13723,Landry-Dimata-,Matchweek 4,66,1,0,12,17,0,0,0,0.1,0.1,0.0,1,0,6,8,75.0,22,11,47,0,0
13724,Landry-Dimata-,Matchweek 5,12,1,0,5,6,1,0,0,0.0,0.0,0.0,1,0,2,3,66.7,5,4,24,1,1
13725,Landry-Dimata-,,,,,,,,,,,,,,,,,,,,,,
13726,Landry-Dimata-,Matchweek 8,19,0,0,7,4,0,0,1,0.0,0.0,0.0,1,0,2,5,40.0,4,4,80,0,0
13727,Landry-Dimata-,Matchweek 9,57,1,0,27,13,0,1,0,0.0,0.0,0.0,2,0,10,11,90.9,20,25,173,2,5
13728,Landry-Dimata-,Second round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13729,Landry-Dimata-,Matchweek 10,8,0,0,6,0,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,15,4,33,0,0
13730,Landry-Dimata-,,,,,,,,,,,,,,,,,,,,,,
13731,Landry-Dimata-,Matchweek 12,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13732,Landry-Dimata-,Matchweek 13,3,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,6,2,0,0,0
13733,Landry-Dimata-,Matchweek 14,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13734,Landry-Dimata-,Matchweek 15,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13735,Landry-Dimata-,,,,,,,,,,,,,,,,,,,,,,
13736,Landry-Dimata-,Matchweek 17,5,0,0,5,2,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,5,2,33,0,1
13737,Landry-Dimata-,Round of 16,102,1,1,,,,0,,,,,,,,,,,,,,
13738,Landry-Dimata-,Matchweek 18,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13739,Landry-Dimata-,Matchweek 19,66,1,0,27,14,3,0,1,0.0,0.0,0.0,3,0,8,12,66.7,12,17,65,0,1
13740,Landry-Dimata-,,,,,,,,,,,,,,,,,,,,,,
13741,Landry-Dimata-,Quarter-finals,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13742,Landry-Dimata-,Matchweek 22,12,1,1,4,1,0,0,0,0.1,0.1,0.0,1,0,1,1,100.0,0,3,7,0,0
13743,Landry-Dimata-,Matchweek 23,,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
13744,Landry-Dimata-,Matchweek 24,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13745,Landry-Dimata-,Matchweek 25,18,0,0,9,4,0,0,0,0.0,0.0,0.1,1,1,4,6,66.7,2,5,2,0,0
13746,Landry-Dimata-,Matchweek 26,36,0,0,14,8,0,0,0,0.0,0.0,0.3,2,0,10,11,90.9,15,15,30,0,0
13747,Landry-Dimata-,Matchweek 27,90,1,0,34,27,1,0,1,0.3,0.3,0.0,0,0,17,24,70.8,20,21,21,0,0
13748,Landry-Dimata-,Matchweek 28,83,3,0,37,25,1,0,1,0.5,0.5,0.0,1,0,14,20,70.0,18,22,26,0,0
13749,Landry-Dimata-,Matchweek 29,74,0,0,18,31,0,0,0,0.0,0.0,0.0,2,0,11,11,100.0,24,15,31,0,1
13750,Landry-Dimata-,Matchweek 30,80,1,1,26,16,1,0,0,0.0,0.0,0.0,3,0,8,11,72.7,28,18,27,0,0
13751,Landry-Dimata-,Matchweek 31,74,0,0,26,20,0,0,0,0.0,0.0,0.0,4,0,12,15,80.0,13,16,25,1,2
13752,Landry-Dimata-,Matchweek 32,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13753,Landry-Dimata-,Matchweek 33,45,1,0,20,3,0,1,0,0.1,0.1,0.0,2,0,8,13,61.5,3,17,77,1,1
13754,Landry-Dimata-,Matchweek 34,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13755,Landry-Dimata-,,998,14,4,341,216,8,2,6,1.5,1.5,0.5,29,2,151,202,74.8,283,246,883,6,13
13756,John-Brooks-,First round,36,0,0,,,,0,,,,,,,,,,,,,,
13757,John-Brooks-,,,,,,,,,,,,,,,,,,,,,,
13758,John-Brooks-,Second round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
13759,John-Brooks-,Matchweek 10,90,0,0,75,7,2,0,1,0.0,0.0,0.0,1,0,58,62,93.5,379,45,131,1,2
13760,John-Brooks-,Matchweek 11,90,1,0,60,15,3,4,1,0.0,0.0,0.0,0,0,45,51,88.2,214,41,78,0,1
13761,John-Brooks-,Friendlies (M),45,,,,,,,,,,,,,,,,,,,,
13762,John-Brooks-,Matchweek 12,90,0,0,70,1,1,4,0,0.0,0.0,0.0,0,0,53,60,88.3,326,47,75,2,2
13763,John-Brooks-,Matchweek 13,70,0,0,31,10,1,1,3,0.0,0.0,0.0,0,0,12,16,75.0,71,10,29,0,0
13764,John-Brooks-,Matchweek 14,90,0,0,52,7,4,2,2,0.0,0.0,0.0,1,0,34,35,97.1,272,25,38,0,0
13765,John-Brooks-,Matchweek 15,90,0,0,57,7,2,0,2,0.0,0.0,0.0,0,0,32,41,78.0,207,31,41,2,3
13766,John-Brooks-,Matchweek 16,90,0,0,59,7,2,5,1,0.0,0.0,0.0,0,0,36,44,81.8,253,28,101,0,0
13767,John-Brooks-,,,,,,,,,,,,,,,,,,,,,,
13768,John-Brooks-,Matchweek 31,29,0,0,15,5,2,0,0,0.0,0.0,0.0,0,0,12,13,92.3,55,5,5,0,0
