,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
4738,86,0,0,13,22,1,0,0,0.0,0.0,0.0,0,0,7,10,70.0,11,8,11,0,0
4739,45,0,0,29,5,0,1,0,0.0,0.0,0.0,3,0,22,26,84.6,84,24,64,1,1
4740,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4741,19,0,0,7,4,0,0,0,0.0,0.0,0.1,1,0,4,5,80.0,27,6,20,1,1
4742,62,0,0,42,19,6,2,3,0.0,0.0,0.0,0,0,23,31,74.2,175,25,52,0,0
4743,88,2,0,35,28,4,5,0,0.3,0.3,0.0,2,0,17,25,68.0,81,19,49,0,1
4744,67,1,0,47,19,2,2,1,0.1,0.1,0.0,1,0,24,38,63.2,157,29,40,2,2
4745,60,1,1,41,60,5,5,3,0.2,0.2,0.0,1,0,19,28,67.9,194,19,60,0,0
4746,68,4,0,30,28,5,1,0,0.2,0.2,0.0,0,0,18,23,78.3,93,17,36,1,1
4747,8,0,0,6,14,3,0,0,0.0,0.0,0.0,0,0,1,3,33.3,15,1,0,0,0
4748,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4749,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4750,21,0,0,12,7,1,2,1,0.0,0.0,0.0,0,0,6,11,54.5,41,8,22,0,0
4751,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4752,4,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,6,4,1,0,0
4753,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4754,1,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,0,1
4755,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4756,68,1,1,21,28,1,1,0,0.1,0.1,0.0,1,0,13,17,76.5,63,15,9,0,0
4757,83,2,0,39,28,4,1,0,0.3,0.3,0.0,1,0,15,23,65.2,103,26,45,1,4
4758,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4759,15,1,0,6,5,0,0,0,0.1,0.1,0.0,0,0,2,4,50.0,4,5,30,0,0
4760,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4761,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
4762,5,1,0,3,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
4763,90,2,0,54,20,1,0,3,0.1,0.1,0.0,2,1,39,46,84.8,159,36,102,0,0
4764,90,2,1,78,10,3,3,0,0.9,0.1,0.1,3,0,51,68,75.0,339,49,249,0,0
4765,90,0,0,70,10,1,3,2,0.0,0.0,0.3,3,1,46,63,73.0,281,43,144,0,0
4766,90,0,0,65,5,4,1,1,0.0,0.0,0.2,4,0,44,57,77.2,251,43,118,0,0
4767,45,0,0,45,17,1,2,2,0.0,0.0,0.0,0,0,32,39,82.1,181,26,99,0,0
4768,90,1,0,61,10,1,3,4,0.1,0.1,0.1,1,0,40,53,75.5,353,29,123,1,1
4769,90,1,0,72,13,3,1,1,0.0,0.0,0.1,1,0,46,62,74.2,309,42,192,0,0
4770,90,0,0,53,9,1,6,3,0.0,0.0,0.4,2,1,32,44,72.7,323,27,70,1,1
4771,90,1,0,81,31,2,2,4,0.2,0.2,0.4,4,1,49,66,74.2,410,49,214,3,3
4772,90,1,0,94,10,1,4,1,0.0,0.0,0.2,4,1,70,79,88.6,447,59,294,0,1
4773,90,0,0,49,15,0,3,2,0.0,0.0,0.0,1,0,35,45,77.8,220,29,71,1,1
4774,90,0,0,64,7,2,0,1,0.0,0.0,0.4,1,0,46,58,79.3,397,43,221,1,2
4775,40,0,0,20,7,0,0,1,0.0,0.0,0.0,0,0,14,16,87.5,132,12,74,1,1
4776,90,0,0,53,18,2,1,1,0.0,0.0,0.0,0,0,36,46,78.3,273,30,77,0,0
4777,85,0,0,69,9,2,3,3,0.0,0.0,0.0,1,0,52,60,86.7,371,43,219,0,0
4778,90,0,0,87,10,1,1,0,0.8,0.0,0.1,3,1,65,76,85.5,386,65,230,3,4
4779,90,0,0,72,8,2,1,2,0.0,0.0,0.0,2,0,51,61,83.6,312,44,110,0,0
4780,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4781,16,0,0,9,2,0,0,1,0.0,0.0,0.0,0,0,5,6,83.3,21,5,75,0,0
4782,90,1,0,77,15,3,0,3,0.0,0.0,0.1,4,0,47,64,73.4,386,53,231,1,1
4783,90,1,0,72,14,5,0,3,0.0,0.0,0.0,0,0,47,62,75.8,381,41,107,0,0
4784,90,1,0,95,12,3,0,4,0.0,0.0,0.1,2,0,64,78,82.1,440,47,195,0,0
4785,90,0,0,43,5,1,0,0,0.0,0.0,0.2,1,0,28,35,80.0,192,28,67,1,1
4786,90,0,0,95,11,1,0,1,0.0,0.0,0.0,2,0,74,91,81.3,544,71,260,2,3
4787,63,0,0,47,11,3,2,2,0.0,0.0,0.0,0,0,33,42,78.6,260,23,56,0,0
4788,70,0,0,59,6,0,1,2,0.0,0.0,0.1,2,0,45,52,86.5,238,37,143,0,0
4789,65,3,0,50,9,1,1,1,0.1,0.1,0.2,3,0,28,38,73.7,192,39,67,1,2
4790,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4791,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4792,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4793,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4794,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4795,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4796,18,0,0,6,8,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,4,4,0,0
4797,10,0,0,2,5,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0
4798,6,2,0,2,12,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,1,0,0,0
4799,27,2,1,11,5,1,1,1,0.6,0.6,0.2,4,1,5,5,100.0,68,5,15,0,0
4800,27,2,1,20,10,0,0,0,0.1,0.1,0.0,1,0,10,14,71.4,25,14,135,1,2
4801,78,1,0,26,30,1,0,3,0.0,0.0,0.0,1,0,9,15,60.0,91,13,92,1,4
4802,69,1,0,42,6,0,0,2,0.1,0.1,0.1,2,0,22,30,73.3,237,29,84,0,2
4803,45,0,0,20,13,1,0,0,0.0,0.0,0.1,1,0,8,18,44.4,53,16,125,0,2
4804,19,0,0,10,9,1,0,1,0.0,0.0,0.0,1,0,4,4,100.0,17,5,57,0,0
4805,90,3,1,38,19,2,0,1,0.1,0.1,0.7,4,0,15,29,51.7,125,24,73,1,1
4806,75,2,0,44,14,0,1,1,0.2,0.2,0.0,0,0,20,36,55.6,103,31,92,0,0
4807,82,1,1,32,29,2,1,1,0.0,0.0,0.0,2,2,17,24,70.8,116,21,80,0,3
4808,90,0,0,72,34,4,1,3,0.0,0.0,0.1,1,0,51,64,79.7,159,54,179,1,1
4809,90,1,1,98,24,3,1,4,0.0,0.0,0.0,3,0,80,87,92.0,494,80,227,3,4
4810,90,0,0,78,11,0,5,2,0.0,0.0,0.1,2,0,52,67,77.6,506,40,66,2,2
4811,72,0,0,53,13,1,2,1,0.0,0.0,0.0,1,0,32,41,78.0,311,23,43,1,1
4812,90,1,0,71,10,3,3,2,0.1,0.1,0.0,0,0,33,53,62.3,197,29,137,2,3
4813,90,0,0,85,9,2,4,5,0.0,0.0,0.0,1,0,46,67,68.7,325,39,139,1,4
4814,90,1,0,75,14,0,2,3,0.1,0.1,0.4,3,1,58,69,84.1,305,46,165,1,1
4815,90,0,0,69,14,1,2,4,0.0,0.0,0.0,1,0,37,50,74.0,181,31,55,0,1
4816,90,0,0,81,16,3,2,8,0.0,0.0,0.1,1,0,43,64,67.2,364,28,80,2,3
4817,90,3,1,63,32,4,3,3,0.2,0.2,0.0,2,0,32,43,74.4,206,35,109,1,1
4818,90,1,0,87,14,1,2,5,0.2,0.2,0.0,2,1,56,75,74.7,249,46,93,0,1
4819,90,0,0,73,19,6,1,2,0.0,0.0,0.0,1,0,51,61,83.6,220,42,92,1,1
4820,90,0,0,64,10,1,1,2,0.0,0.0,0.0,1,1,44,52,84.6,317,39,118,2,2
4821,69,0,0,46,10,3,1,1,0.0,0.0,0.0,0,0,27,33,81.8,190,23,45,0,1
4822,90,2,1,70,10,2,0,2,0.2,0.2,0.0,3,0,44,62,71.0,322,27,46,0,0
4823,90,0,0,61,8,1,1,3,0.0,0.0,0.0,2,0,42,52,80.8,349,32,43,2,2
4824,90,3,0,58,17,2,0,1,0.1,0.1,0.7,2,1,34,43,79.1,138,47,98,2,3
4825,90,1,0,80,16,2,1,5,0.0,0.0,0.6,4,0,58,64,90.6,174,40,43,1,1
4826,90,0,0,52,16,1,1,1,0.0,0.0,0.0,3,0,32,45,71.1,96,39,142,0,0
4827,90,0,0,36,32,3,4,4,0.0,0.0,0.0,0,0,24,27,88.9,204,17,27,1,1
4828,65,0,0,25,17,2,1,1,0.0,0.0,0.0,2,0,19,22,86.4,90,17,78,0,0
4829,78,1,1,22,30,2,3,1,0.1,0.1,0.0,0,0,10,14,71.4,100,11,30,0,0
4830,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4831,90,0,0,50,38,3,2,2,0.0,0.0,0.0,1,0,35,43,81.4,156,30,39,0,0
4832,27,0,0,7,8,1,0,2,0.0,0.0,0.0,0,0,1,5,20.0,1,1,0,0,0
4833,15,0,0,6,16,1,1,0,0.0,0.0,0.0,0,0,1,3,33.3,0,5,24,0,0
4834,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4835,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4836,71,0,0,34,30,2,2,1,0.0,0.0,0.0,0,0,27,29,93.1,62,22,38,0,0
4837,90,0,0,40,42,9,2,3,0.0,0.0,0.0,0,0,16,22,72.7,86,13,12,0,0
4838,90,0,0,28,31,6,1,1,0.0,0.0,0.0,0,0,14,21,66.7,67,10,14,0,0
4839,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4840,11,0,0,6,6,0,2,1,0.0,0.0,0.0,0,0,5,5,100.0,7,4,11,0,0
4841,5,0,0,4,2,1,0,1,0.0,0.0,0.0,0,0,2,3,66.7,1,2,7,0,0
4842,38,0,0,30,8,2,0,0,0.0,0.0,0.0,0,0,26,27,96.3,52,21,28,0,0
4843,19,0,0,11,5,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,34,6,1,0,0
4844,22,0,0,13,5,2,0,0,0.0,0.0,0.0,0,0,10,11,90.9,80,6,6,0,0
4845,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4846,90,0,0,42,32,2,2,2,0.0,0.0,0.0,1,0,25,30,83.3,184,19,9,0,0
4847,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4848,8,0,0,2,5,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,6,0,0,0,0
4849,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4850,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4851,90,0,0,41,33,7,0,2,0.0,0.0,0.0,0,0,25,30,83.3,63,23,16,0,0
4852,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4853,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4854,90,0,0,39,37,6,1,2,0.0,0.0,0.0,2,1,18,27,66.7,192,16,20,1,1
4855,58,1,1,19,14,0,0,0,0.0,0.0,0.0,1,0,7,14,50.0,46,13,38,2,2
4856,65,3,1,31,22,0,1,1,0.6,0.6,0.0,2,0,8,16,50.0,43,15,44,0,1
4857,45,0,0,18,21,1,3,1,0.0,0.0,0.0,0,0,2,13,15.4,12,7,25,0,0
4858,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4859,11,0,0,4,2,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,2,1,0,0
4860,72,5,2,35,14,0,0,0,0.7,0.7,0.2,4,1,14,22,63.6,89,26,76,2,2
4861,83,6,1,44,37,1,1,1,0.4,0.4,0.0,4,0,16,28,57.1,43,28,61,1,2
4862,77,2,1,45,43,1,0,1,0.2,0.2,1.2,3,3,24,34,70.6,93,27,76,2,3
4863,9,0,0,9,11,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,3,1,1,0,1
4864,8,0,0,5,8,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,3,21,0,0
4865,90,2,1,44,31,1,0,3,0.2,0.2,0.0,1,0,14,26,53.8,49,32,72,1,1
4866,63,3,1,50,14,6,1,2,0.3,0.3,0.0,2,0,16,30,53.3,79,24,39,2,5
4867,21,0,0,9,14,1,0,0,0.0,0.0,0.0,0,0,4,6,66.7,2,5,5,1,1
4868,,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
4869,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4870,90,2,0,53,34,0,0,2,0.1,0.1,0.0,1,0,27,37,73.0,57,31,69,2,2
4871,10,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,0,0
4872,11,1,0,7,5,0,0,0,0.1,0.1,0.0,0,0,2,3,66.7,0,4,2,0,0
4873,16,3,0,19,3,1,0,0,0.1,0.1,0.0,1,0,6,9,66.7,7,8,34,0,0
4874,45,1,0,16,4,2,0,0,0.1,0.1,0.0,0,0,6,9,66.7,31,8,18,0,1
4875,90,2,1,33,38,3,1,0,0.1,0.1,0.4,3,0,8,18,44.4,45,18,37,2,4
4876,90,3,0,37,40,1,0,3,0.5,0.5,0.0,0,0,16,25,64.0,34,18,65,0,0
4877,90,6,2,33,30,2,0,0,0.8,0.8,0.0,1,0,9,19,47.4,21,15,17,0,0
4878,11,1,1,6,0,0,0,0,0.1,0.1,0.0,0,0,2,4,50.0,9,4,3,0,0
4879,45,0,0,17,2,1,0,1,0.0,0.0,0.1,2,1,4,12,33.3,0,6,2,0,0
4880,33,2,2,14,5,0,0,1,0.2,0.2,0.0,0,0,4,9,44.4,22,6,8,0,0
4881,90,1,0,30,11,0,0,0,0.0,0.0,0.1,3,0,14,21,66.7,15,20,24,0,0
4882,45,0,0,15,2,0,0,0,0.0,0.0,0.0,0,0,7,11,63.6,41,4,11,0,0
4883,12,0,0,5,2,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,27,3,11,0,0
4884,7,0,0,8,4,0,0,2,0.0,0.0,0.0,0,0,5,6,83.3,0,4,0,0,0
4885,29,0,0,9,11,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,12,4,3,0,0
4886,17,1,1,6,4,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,6,19,1,1
4887,90,3,2,35,23,0,1,0,1.3,1.3,0.0,0,0,11,22,50.0,15,12,3,0,0
4888,89,1,1,34,17,1,0,2,0.2,0.2,0.0,1,0,11,19,57.9,28,21,25,1,1
4889,40,1,0,20,8,0,0,2,0.0,0.0,0.2,1,0,12,13,92.3,16,9,10,0,0
4890,90,2,0,29,10,0,0,1,0.2,0.2,0.0,2,0,14,20,70.0,20,16,18,0,0
4891,69,0,0,25,10,1,0,1,0.0,0.0,0.0,0,0,10,17,58.8,22,13,22,0,0
