,0
Franco Zuculini,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Dalbert,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ignazio Abate,"['\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury', '\xa0Eye Injury']"
Albano Bizzarri,[]
Bruno Peres,"['not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle']"
Fabrizio Brignani,"['With the pros', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Maurizio Schaeper,['not in squad']
Raffaele Palladino,['\xa0Yellow card suspension']
Karamoko Cissé,"['not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Indirect card suspension', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Emiliano Viviano,"['\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Wirst Injury', '\xa0Yellow card suspension', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Wirst Injury', '\xa0Wirst Injury']"
Alin Tosca,"['\xa0Foot surgery', 'not in squad', '\xa0Foot surgery', '\xa0Foot surgery', '\xa0Foot surgery']"
Gianluca Di Chiara,"['not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Marco Borriello,"['\xa0Ankle Injury', 'not in squad', 'not in squad']"
Ewandro Costa,"['not in squad', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', 'With U19', 'not in squad']"
Ciro Palmieri,[]
Jacopo Sala,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', 'not in squad', 'not in squad', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Yellow card suspension', '\xa0Muscle Injury', '\xa0Calf Injury']"
Matías Vecino,"['\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Strahinja Tanasijevic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Alessio Cragno,"['International match', 'International match', 'International match', 'International match', '\xa0Meniscus Damage', '\xa0Meniscus Damage', '\xa0Meniscus Damage', '\xa0Meniscus Damage', '\xa0Meniscus Damage']"
Leandro Castán,"['\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Biceps femoris muscle injury', '\xa0Biceps femoris muscle injury', '\xa0Biceps femoris muscle injury', '\xa0Biceps femoris muscle injury', '\xa0Biceps femoris muscle injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ibrahima Mbaye,"['not in squad', '\xa0Thigh Muscle Strain']"
Marco Andreolli,"['\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', 'With U19', 'not in squad', 'not in squad', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', 'With U19', 'With U19', 'not in squad', 'not in squad']"
Adrian Stoian,"['\xa0Adductor problems', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Luca Rossettini,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Yellow card suspension']"
Gabriele Angella,"['not in squad', 'not in squad']"
Giovanni Crociata,"['not in squad', 'With U19']"
Michel Ndary Adopo,[]
Adem Ljajic,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Yellow card suspension']"
Miranda,"['not in squad', '\xa0Yellow card suspension', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad']"
Marco Sportiello,[]
Hachim Mastour,"['With the U21s', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'With the U21s', '\xa0Knock', '\xa0Knock', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Manuel Lombardoni,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Gaspar Iñíguez,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'no information available', 'not in squad', 'not in squad']"
Filip Vaško,"['not in squad', 'not in squad', 'not in squad', 'International match', 'International match']"
Mattia Caldara,"['\xa0Minor Knock', '\xa0Minor Knock']"
Oliver Kragl,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury']"
Molla Wagué,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', 'With the 2nd team', 'not in squad', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', 'Called up to national team', 'International match', 'International match', 'not in squad', '\xa0Shoulder Injury', 'With the 2nd team']"
Simone Missiroli,"['\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Fatigue', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Muscle Injury']"
Duje Cop,"['not in squad', '\xa0Yellow card suspension', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', 'not in squad', 'not in squad']"
Luis Ndreu,[]
Filippo Melegoni,"['With the pros', 'With the pros', 'International match', 'not in squad', 'not in squad', 'not in squad', 'With the pros', 'not in squad', 'not in squad', 'With the pros', 'With the pros', 'International match']"
Thomas Rodríguez,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Fabio Borini,"['\xa0Toe Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Toe Injury', '\xa0Groin Injury', '\xa0Groin Injury']"
Andreas Cornelius,"['\xa0Torn Muscle Fibre', 'not in squad', 'not in squad', '\xa0Torn Muscle Fibre', '\xa0Torn Muscle Fibre', 'not in squad', 'not in squad']"
Davide Biondini,"['\xa0Achilles tendon surgery', '\xa0Yellow card suspension', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery', '\xa0Achilles tendon surgery']"
Federico Viviani,"['\xa0Muscle bruise', '\xa0Muscle bruise', '\xa0Muscle bruise', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad']"
Claudio Marchisio,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Muscle Fatigue', 'not in squad', '\xa0Muscle Fatigue', 'not in squad']"
Rodrigo Palacio,"['\xa0Strain', '\xa0Strain', '\xa0Strain', '\xa0Strain', '\xa0Strain', 'not in squad']"
Gustavo Gómez,[]
Kalidou Koulibaly,"['\xa0Sideband strain in the knee', '\xa0Sideband strain in the knee', 'Called up to national team', 'International match', 'International match', 'International match', '\xa0Yellow card suspension', 'Called up to national team', 'International match']"
Vlad Chiriches,"['\xa0Meniscal Injury', '\xa0Meniscal Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock']"
Enrico Delprato,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Cristian Mutton,"['No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', '\xa0Unknown Injury']"
Afriyie Acquah,"['\xa0Indirect card suspension', 'Called up to national team', 'International match', 'International match', 'International match', 'International match', '\xa0Indirect card suspension', '\xa0Indirect card suspension', 'Called up to national team']"
Aristóteles Romero,"['not in squad', 'not in squad', 'no information available', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Amadou Diawara,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Andreaw Gravillon,"['not in squad', 'not in squad']"
Grigoris Kastanos,"['not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad']"
Francesco Acerbi,[]
Kevin Bonifazi,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nicolò Zaniolo,"['not in squad', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros']"
Lorenco Simic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Daniel Pavlovic,"['not in squad', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', 'not in squad', 'not in squad', '\xa0Bruised Knee', '\xa0Knee Problems']"
Matteo Gabbia,"['With the pros', 'not in squad', 'not in squad', 'not in squad', 'International match']"
Papu Gómez,['not in squad']
Alessandro Iacuaniello,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Thomas Fantoni,[]
Germán Pezzella,"['not in squad', '\xa0Yellow card suspension', 'not in squad']"
Gastón Ramírez,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', '\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad']"
Filip Helander,"['\xa0Lumbago', '\xa0Lumbago', '\xa0Lumbago', '\xa0Lumbago', 'not in squad', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Lumbago', '\xa0Muscular problems']"
Simone Calvano,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'Suspended', 'Suspended']"
Andrea Donadello,"['not in squad', 'not in squad', 'no information available']"
André Silva,"['not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Ladislav Krejci,[]
Piotr Zielinski,[]
Valon Behrami,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad']"
Gil Dias,"['not in squad', 'not in squad']"
Luca Rigoni,"['\xa0Yellow card suspension', '\xa0Edema in the knee', '\xa0Yellow card suspension', 'not in squad']"
Yuto Nagatomo,"['not in squad', '\xa0Muscle Injury']"
Andrea Ranocchia,"['\xa0Achilles tendon problems', '\xa0Achilles tendon problems', 'not in squad', 'not in squad']"
Kevin Yamga,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Francesco Rossi,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Antonino Ragusa,"['not in squad', '\xa0Yellow card suspension', 'not in squad']"
Fabio Lucioni,['\xa0Yellow card suspension']
Timo Letschert,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Red card suspension']"
Luca Pellegrini,"['not in squad', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sauli Väisänen,"['not in squad', 'not in squad']"
Alessandro Matri,"['\xa0Calf Injury', 'not in squad', '\xa0Calf Injury']"
Niccolò Zanellato,"['not in squad', 'not in squad']"
Andrea Costa,"['\xa0Unknown Injury', '\xa0Ankle problems', '\xa0Ankle problems', '\xa0Ankle problems', '\xa0Unknown Injury', '\xa0Calf Injury', '\xa0Muscle Injury', '\xa0Yellow card suspension']"
Stefan de Vrij,"['\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Tear in the abductor muscle', 'not in squad']"
Bryan Dabo,"['not in squad', 'not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Marcelo Brozovic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Fractured Toe', '\xa0Fractured Toe', '\xa0Foot Injury']"
Nicolas N'Koulou,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match']"
Dejan Kulusevski,"['International match', 'International match', 'International match', 'International match']"
Amato Ciciretti,"['not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad']"
Antonio Cinelli,"['\xa0Yellow card suspension', '\xa0Yellow card suspension']"
Thomas Heurtaux,"['\xa0Facial Fracture', '\xa0Facial Fracture', 'not in squad', 'not in squad', 'not in squad']"
Alejandro González,"['not in squad', '\xa0Yellow card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ricardo Álvarez,"['Suspension through sports court', 'Suspension through sports court', 'not in squad', 'not in squad', '\xa0Unknown Injury']"
Joel Obi,"['\xa0Thigh Problems', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury']"
Lorenzo De Silvestri,"['\xa0Knee Injury', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Karol Linetty,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Giuseppe Rossi,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Cheick Diabaté,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad']"
Mauricio Lemos,"['not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Fabio Quagliarella,['not in squad']
Jawad El Yamiq,"['International match', 'not in squad', 'not in squad', 'no information available', 'no information available', 'no information available', 'not in squad']"
Davide Calabria,"['not in squad', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Injury to the ankle', '\xa0Muscular problems', '\xa0Minor Knock', '\xa0Minor Knock', '\xa0Injury to the ankle', 'not in squad']"
Rogério,"['Called up to national team', 'Called up to national team', 'International match', 'International match', 'International match', 'International match', 'not in squad']"
Perparim Hetemaj,"['not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', '\xa0Yellow card suspension', 'not in squad', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', 'not in squad', 'not in squad']"
Ricardo Rodríguez,"['not in squad', '\xa0Ruptured syndesmotic ligament', '\xa0Ruptured syndesmotic ligament', '\xa0Ruptured syndesmotic ligament', '\xa0Ruptured syndesmotic ligament', '\xa0Ruptured syndesmotic ligament', '\xa0Fitness', '\xa0Ankle problems', '\xa0Ankle problems', '\xa0Ankle problems', '\xa0Ankle problems', '\xa0Ankle problems']"
Seung-woo Lee,[]
Nicholas Pierini,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'not in squad']"
Andrea Pinamonti,"['With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', 'not in squad', 'With U19', 'With U19', '\xa0Muscular problems', '\xa0Head Injury']"
Gianluca Scamacca,"['With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'Called up to national team', '\xa0Pulled hamstring at the adductors', '\xa0Pulled hamstring at the adductors']"
Nicolò Armini,"['not in squad', 'International match', 'not in squad']"
Tomás Rincón,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Federico Chiesa,"['not in squad', 'With U19', 'not in squad']"
Gomes Ricciulli,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19', 'not in squad', 'not in squad', 'not in squad', 'With U19', 'not in squad']"
Vincent Laurini,"['\xa0Indirect card suspension', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle problems', '\xa0Muscle Injury']"
Riccardo Forte,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Leonardo Loria,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Guilherme,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Shoulder Injury']"
Lirim Kastrati,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad']"
Antonio Donnarumma,"['not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rolando Aarons,"['\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Metatarsal Fracture', 'not in squad', '\xa0Cruciate Ligament Injury']"
Andrés Schetino,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Massimo Coda,['\xa0Indirect card suspension']
Salvatore Sirigu,"['not in squad', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nikola Maksimovic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Milan Skriniar,"['\xa0Red card suspension', '\xa0Red card suspension', 'not in squad']"
Matteo Soncin,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Pol Lirola,"['not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Adel Taarabt,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
