,name,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
4878,Thiago Maia,58,1,1,45,10,3,2,2,0.1,0.1,0.0,1,0,33,38,86.8,271,31,57,0,0
4879,Thiago Maia,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4880,Thiago Maia,9,0,0,8,1,2,0,4,0.0,0.0,0.0,0,0,1,2,50.0,8,4,33,1,2
4881,Luiz Gustavo,87.0,1.0,0.0,64.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,51.0,56.0,91.1,296.0,41.0,132.0,1.0,1.0
4882,Luiz Gustavo,90.0,0.0,0.0,65.0,10.0,1.0,2.0,2.0,0.0,0.0,0.1,1.0,0.0,45.0,56.0,80.4,307.0,40.0,146.0,2.0,2.0
4883,Luiz Gustavo,90.0,0.0,0.0,89.0,22.0,4.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,74.0,83.0,89.2,368.0,71.0,146.0,0.0,0.0
4884,Luiz Gustavo,90.0,1.0,0.0,51.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,45.0,86.7,226.0,48.0,81.0,0.0,0.0
4885,Luiz Gustavo,90.0,1.0,0.0,61.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,53.0,75.5,181.0,36.0,86.0,0.0,0.0
4886,Luiz Gustavo,90.0,1.0,0.0,79.0,4.0,2.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,67.0,73.0,91.8,374.0,49.0,177.0,0.0,0.0
4887,Luiz Gustavo,65.0,3.0,3.0,35.0,24.0,1.0,0.0,0.0,0.1,0.1,0.1,3.0,1.0,23.0,25.0,92.0,114.0,20.0,120.0,0.0,0.0
4888,Luiz Gustavo,90.0,1.0,1.0,35.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,26.0,88.5,134.0,26.0,86.0,1.0,1.0
4889,Luiz Gustavo,90.0,3.0,1.0,36.0,27.0,1.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,14.0,22.0,63.6,161.0,16.0,73.0,0.0,0.0
4890,Luiz Gustavo,90.0,4.0,1.0,56.0,18.0,2.0,2.0,3.0,0.4,0.4,0.0,4.0,0.0,37.0,43.0,86.0,285.0,35.0,107.0,2.0,2.0
4891,Luiz Gustavo,90.0,3.0,2.0,107.0,13.0,5.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,89.0,97.0,91.8,427.0,91.0,286.0,2.0,2.0
4892,Luiz Gustavo,85.0,2.0,1.0,84.0,12.0,3.0,0.0,1.0,0.3,0.3,0.0,2.0,0.0,65.0,74.0,87.8,322.0,74.0,181.0,2.0,3.0
4893,Luiz Gustavo,90.0,0.0,0.0,75.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,67.0,94.0,241.0,59.0,128.0,0.0,0.0
4894,Luiz Gustavo,85.0,2.0,0.0,77.0,18.0,4.0,0.0,1.0,0.1,0.1,0.1,5.0,2.0,61.0,69.0,88.4,291.0,59.0,163.0,0.0,0.0
4895,Luiz Gustavo,90.0,3.0,1.0,73.0,13.0,5.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,54.0,60.0,90.0,315.0,47.0,131.0,1.0,1.0
4896,Luiz Gustavo,90.0,4.0,2.0,68.0,36.0,2.0,5.0,2.0,0.2,0.2,0.1,2.0,0.0,52.0,56.0,92.9,252.0,56.0,137.0,0.0,0.0
4897,Luiz Gustavo,90.0,0.0,0.0,48.0,7.0,3.0,2.0,2.0,0.0,0.0,0.1,1.0,1.0,30.0,38.0,78.9,224.0,22.0,123.0,0.0,0.0
4898,Luiz Gustavo,90.0,2.0,1.0,68.0,17.0,2.0,5.0,1.0,0.6,0.6,0.0,1.0,0.0,49.0,59.0,83.1,249.0,45.0,230.0,0.0,0.0
4899,Luiz Gustavo,90.0,2.0,0.0,77.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,67.0,91.0,236.0,54.0,118.0,1.0,1.0
4900,Luiz Gustavo,90.0,1.0,1.0,60.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,46.0,84.8,151.0,47.0,163.0,2.0,4.0
4901,Luiz Gustavo,90.0,2.0,1.0,71.0,29.0,7.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,51.0,59.0,86.4,378.0,48.0,188.0,2.0,2.0
4902,Luiz Gustavo,90.0,3.0,1.0,73.0,5.0,0.0,1.0,0.0,0.1,0.1,0.1,2.0,0.0,59.0,68.0,86.8,249.0,48.0,152.0,1.0,1.0
4903,Luiz Gustavo,90.0,2.0,1.0,74.0,13.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,60.0,64.0,93.8,226.0,57.0,173.0,0.0,0.0
4904,Luiz Gustavo,90.0,3.0,1.0,44.0,7.0,4.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,32.0,33.0,97.0,146.0,35.0,73.0,0.0,1.0
4905,Luiz Gustavo,90.0,3.0,1.0,74.0,12.0,0.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,58.0,61.0,95.1,321.0,56.0,182.0,1.0,1.0
4906,Luiz Gustavo,90.0,4.0,2.0,67.0,16.0,0.0,1.0,1.0,0.3,0.3,0.0,7.0,1.0,47.0,58.0,81.0,159.0,47.0,134.0,0.0,0.0
4907,Luiz Gustavo,90.0,0.0,0.0,84.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,59.0,68.0,86.8,235.0,55.0,111.0,0.0,0.0
4908,Luiz Gustavo,90.0,0.0,0.0,52.0,21.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,45.0,88.9,126.0,34.0,139.0,1.0,1.0
4909,Luiz Gustavo,90.0,1.0,0.0,83.0,5.0,2.0,2.0,3.0,0.1,0.1,0.0,0.0,0.0,70.0,74.0,94.6,453.0,57.0,289.0,0.0,0.0
4910,Luiz Gustavo,90.0,0.0,0.0,83.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,65.0,74.0,87.8,530.0,59.0,352.0,1.0,1.0
4911,Luiz Gustavo,90.0,0.0,0.0,55.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,49.0,49.0,100.0,241.0,48.0,175.0,2.0,2.0
4912,Luiz Gustavo,90.0,2.0,0.0,62.0,15.0,2.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,47.0,54.0,87.0,346.0,48.0,121.0,2.0,2.0
4913,Luiz Gustavo,90.0,1.0,1.0,47.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,44.0,95.5,339.0,40.0,224.0,0.0,0.0
4914,Emiliano Sala,90.0,1.0,0.0,47.0,10.0,1.0,1.0,1.0,0.0,0.0,0.4,1.0,0.0,15.0,31.0,48.4,102.0,30.0,35.0,1.0,1.0
4915,Emiliano Sala,90.0,3.0,0.0,34.0,8.0,0.0,0.0,0.0,0.5,0.5,0.0,4.0,0.0,12.0,19.0,63.2,59.0,25.0,22.0,1.0,2.0
4916,Emiliano Sala,90.0,4.0,2.0,47.0,7.0,0.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,15.0,30.0,50.0,20.0,28.0,75.0,2.0,5.0
4917,Emiliano Sala,90.0,1.0,0.0,29.0,36.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,11.0,18.0,61.1,3.0,16.0,33.0,1.0,1.0
4918,Emiliano Sala,74.0,2.0,0.0,30.0,7.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,14.0,20.0,70.0,14.0,20.0,32.0,0.0,0.0
4919,Emiliano Sala,80.0,2.0,0.0,26.0,10.0,1.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,8.0,14.0,57.1,81.0,16.0,23.0,2.0,3.0
4920,Emiliano Sala,74.0,1.0,0.0,23.0,1.0,0.0,0.0,2.0,0.1,0.1,0.2,1.0,0.0,9.0,12.0,75.0,21.0,13.0,17.0,1.0,2.0
4921,Emiliano Sala,90.0,4.0,2.0,35.0,18.0,0.0,1.0,1.0,1.4,1.4,0.1,4.0,0.0,15.0,20.0,75.0,48.0,17.0,75.0,0.0,0.0
4922,Emiliano Sala,16.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,5.0,80.0,0.0,9.0,11.0,0.0,0.0
4923,Emiliano Sala,45.0,1.0,0.0,24.0,5.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,8.0,11.0,72.7,20.0,10.0,10.0,0.0,1.0
4924,Emiliano Sala,90.0,3.0,2.0,51.0,20.0,1.0,0.0,1.0,0.3,0.3,0.2,3.0,1.0,19.0,30.0,63.3,96.0,27.0,33.0,1.0,2.0
4925,Emiliano Sala,90.0,2.0,0.0,47.0,12.0,0.0,0.0,2.0,0.1,0.1,0.0,3.0,0.0,22.0,29.0,75.9,54.0,33.0,83.0,2.0,2.0
4926,Emiliano Sala,90.0,2.0,0.0,44.0,7.0,0.0,1.0,2.0,0.9,0.2,0.2,4.0,0.0,15.0,26.0,57.7,54.0,25.0,37.0,1.0,1.0
4927,Emiliano Sala,90.0,3.0,1.0,35.0,13.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,14.0,23.0,60.9,26.0,20.0,28.0,0.0,0.0
4928,Emiliano Sala,90.0,5.0,3.0,43.0,5.0,0.0,0.0,1.0,0.6,0.6,0.0,2.0,0.0,18.0,22.0,81.8,68.0,25.0,127.0,0.0,0.0
4929,Emiliano Sala,90.0,3.0,0.0,36.0,16.0,0.0,0.0,1.0,0.2,0.2,0.1,4.0,1.0,19.0,25.0,76.0,30.0,26.0,68.0,0.0,1.0
4930,Emiliano Sala,90.0,1.0,0.0,45.0,26.0,2.0,1.0,2.0,0.8,0.1,0.0,1.0,0.0,18.0,30.0,60.0,53.0,27.0,29.0,0.0,0.0
4931,Emiliano Sala,90.0,2.0,2.0,43.0,9.0,0.0,0.0,2.0,0.2,0.2,0.3,2.0,0.0,22.0,28.0,78.6,33.0,30.0,53.0,1.0,1.0
4932,Emiliano Sala,90.0,1.0,1.0,24.0,31.0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,5.0,13.0,38.5,14.0,12.0,13.0,0.0,0.0
4933,Emiliano Sala,90.0,2.0,0.0,48.0,11.0,1.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,22.0,37.0,59.5,44.0,38.0,34.0,1.0,2.0
4934,Emiliano Sala,90.0,2.0,0.0,32.0,9.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,12.0,19.0,63.2,2.0,16.0,33.0,0.0,0.0
4935,Emiliano Sala,90.0,2.0,1.0,45.0,11.0,1.0,0.0,0.0,1.1,0.3,0.2,2.0,1.0,19.0,30.0,63.3,23.0,31.0,65.0,0.0,3.0
4936,Emiliano Sala,90.0,1.0,0.0,41.0,21.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,1.0,10.0,29.0,34.5,27.0,25.0,52.0,0.0,1.0
4937,Emiliano Sala,90.0,7.0,2.0,54.0,11.0,0.0,0.0,1.0,1.0,1.0,0.2,7.0,0.0,23.0,31.0,74.2,62.0,33.0,130.0,2.0,3.0
4938,Emiliano Sala,90.0,4.0,0.0,27.0,22.0,0.0,0.0,0.0,1.1,0.3,0.0,1.0,0.0,10.0,11.0,90.9,39.0,15.0,66.0,0.0,0.0
4939,Emiliano Sala,90.0,3.0,1.0,36.0,13.0,0.0,0.0,0.0,0.3,0.3,0.1,4.0,0.0,14.0,23.0,60.9,60.0,23.0,16.0,0.0,1.0
4940,Emiliano Sala,90.0,4.0,2.0,34.0,7.0,1.0,0.0,1.0,0.6,0.6,0.0,3.0,0.0,12.0,22.0,54.5,67.0,21.0,175.0,2.0,3.0
4941,Emiliano Sala,90.0,5.0,2.0,41.0,18.0,1.0,0.0,0.0,0.7,0.7,0.1,3.0,0.0,20.0,31.0,64.5,32.0,30.0,37.0,0.0,0.0
4942,Emiliano Sala,90.0,3.0,0.0,44.0,16.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,16.0,31.0,51.6,24.0,32.0,45.0,1.0,1.0
4943,Emiliano Sala,90.0,6.0,1.0,40.0,20.0,0.0,0.0,1.0,1.1,1.1,0.1,3.0,0.0,21.0,29.0,72.4,31.0,16.0,64.0,2.0,3.0
4944,Emiliano Sala,90.0,1.0,1.0,37.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,26.0,50.0,58.0,25.0,53.0,1.0,2.0
4945,Emiliano Sala,90.0,3.0,0.0,32.0,12.0,1.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,10.0,14.0,71.4,15.0,20.0,95.0,0.0,0.0
4946,Emiliano Sala,45.0,3.0,0.0,14.0,4.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,5.0,7.0,71.4,1.0,9.0,9.0,0.0,1.0
4947,Emiliano Sala,90.0,2.0,1.0,48.0,21.0,1.0,0.0,1.0,0.9,0.1,0.0,2.0,0.0,20.0,31.0,64.5,37.0,33.0,27.0,0.0,1.0
4948,Emiliano Sala,90.0,6.0,1.0,44.0,17.0,1.0,0.0,4.0,0.6,0.6,0.0,0.0,0.0,14.0,24.0,58.3,63.0,30.0,90.0,0.0,1.0
4949,Jonathan Delaplace,90,0,0,36,54,1,0,0,0.0,0.0,0.1,5,0,26,34,76.5,132,22,72,1,1
4950,Jonathan Delaplace,90,0,0,36,35,2,1,2,0.0,0.0,0.0,2,0,21,25,84.0,65,11,37,0,0
4951,Jonathan Delaplace,9,0,0,11,4,0,1,1,0.0,0.0,0.0,0,0,8,11,72.7,46,7,48,0,0
4952,Jonathan Delaplace,17,2,0,19,1,1,0,1,0.2,0.2,0.0,1,0,13,15,86.7,40,9,12,0,0
4953,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4954,Jonathan Delaplace,21,2,0,9,3,0,0,0,0.1,0.1,0.0,0,0,4,5,80.0,32,4,1,0,0
4955,Jonathan Delaplace,90,2,0,56,24,0,3,4,0.0,0.0,0.3,3,0,31,44,70.5,190,25,59,0,0
4956,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4957,Jonathan Delaplace,8,1,0,7,1,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,42,6,24,0,0
4958,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4959,Jonathan Delaplace,45,0,0,13,12,0,0,2,0.0,0.0,0.0,1,0,5,10,50.0,31,9,10,0,1
4960,Jonathan Delaplace,25,1,1,15,10,1,1,1,0.0,0.0,0.0,2,0,8,12,66.7,49,13,12,0,0
4961,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4962,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4963,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4964,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4965,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4966,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4967,Jonathan Delaplace,71,0,0,29,20,2,0,4,0.0,0.0,0.0,1,0,13,18,72.2,88,9,15,0,0
4968,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4969,Jonathan Delaplace,45,1,0,34,9,2,1,4,0.0,0.0,0.0,2,1,20,25,80.0,174,15,47,0,0
4970,Jonathan Delaplace,69,0,0,34,19,0,2,3,0.0,0.0,0.0,0,0,14,21,66.7,61,18,58,1,1
4971,Jonathan Delaplace,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4972,Jonathan Delaplace,19,0,0,,,,0,,,,,,,,,,,,,,
4973,Jonathan Delaplace,88,0,0,,,,0,,,,,,,,,,,,,,
4974,Jonathan Delaplace,74,0,0,,,,0,,,,,,,,,,,,,,
4975,Jonathan Delaplace,61,0,0,,,,0,,,,,,,,,,,,,,
4976,Jonathan Delaplace,77,0,0,,,,0,,,,,,,,,,,,,,
4977,Jonathan Delaplace,24,0,0,,,,0,,,,,,,,,,,,,,
4978,Jonathan Delaplace,61,0,0,,,,0,,,,,,,,,,,,,,
4979,Jonathan Delaplace,90,0,0,,,,0,,,,,,,,,,,,,,
4980,Jonathan Delaplace,90,0,0,,,,0,,,,,,,,,,,,,,
4981,Maxime Le Marchand,90,1,0,103,2,0,8,2,0.0,0.0,0.0,0,0,84,92,91.3,687,77,208,0,0
4982,Maxime Le Marchand,90,1,0,80,9,0,6,1,0.0,0.0,0.0,0,0,68,74,91.9,569,50,221,0,0
4983,Maxime Le Marchand,90,0,0,86,2,1,4,2,0.0,0.0,0.0,0,0,69,77,89.6,545,46,154,0,0
4984,Maxime Le Marchand,45,0,0,47,4,1,1,2,0.0,0.0,0.0,0,0,34,43,79.1,255,29,75,0,0
4985,Maxime Le Marchand,90,0,0,49,5,1,2,4,0.0,0.0,0.0,0,0,30,39,76.9,281,32,78,0,0
4986,Maxime Le Marchand,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4987,Maxime Le Marchand,90,2,0,81,9,3,3,2,0.2,0.2,0.0,0,0,66,72,91.7,413,42,136,0,0
4988,Maxime Le Marchand,90,0,0,71,5,5,1,3,0.0,0.0,0.0,0,0,55,62,88.7,276,42,150,0,0
4989,Maxime Le Marchand,90,0,0,86,6,0,5,3,0.0,0.0,0.0,0,0,72,79,91.1,439,67,101,1,1
4990,Maxime Le Marchand,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
4991,Maxime Le Marchand,90,2,0,66,12,0,1,3,0.1,0.1,0.0,0,0,44,54,81.5,323,41,81,1,2
4992,Maxime Le Marchand,90,0,0,67,6,1,1,2,0.0,0.0,0.0,0,0,45,56,80.4,397,46,222,1,1
4993,Maxime Le Marchand,90,0,0,78,4,0,1,0,0.0,0.0,0.0,0,0,58,66,87.9,475,56,173,0,0
4994,Maxime Le Marchand,90,0,0,71,12,1,1,4,0.0,0.0,0.0,1,0,60,67,89.6,427,54,121,0,0
4995,Maxime Le Marchand,90,1,0,95,4,0,1,0,0.0,0.0,0.0,0,0,87,91,95.6,728,80,443,0,1
4996,Maxime Le Marchand,90,0,0,91,3,1,3,0,0.0,0.0,0.0,0,0,71,82,86.6,556,63,259,0,0
4997,Maxime Le Marchand,90,0,0,73,11,3,1,2,0.0,0.0,0.0,1,0,57,62,91.9,225,52,151,1,1
4998,Maxime Le Marchand,90,0,0,92,6,6,3,5,0.0,0.0,0.0,1,1,65,74,87.8,277,59,223,1,1
4999,Maxime Le Marchand,90,0,0,76,9,4,2,2,0.0,0.0,0.0,0,0,63,65,96.9,447,48,95,1,2
5000,Maxime Le Marchand,90,1,0,83,8,1,2,2,0.0,0.0,0.0,6,0,60,72,83.3,347,53,174,1,2
5001,Maxime Le Marchand,60,0,0,42,15,4,2,1,0.0,0.0,0.0,1,0,28,35,80.0,128,23,64,0,0
5002,Maxime Le Marchand,90,0,0,66,7,1,4,4,0.0,0.0,0.0,0,0,37,52,71.2,220,37,113,0,0
5003,Maxime Le Marchand,90,0,0,46,10,2,1,1,0.0,0.0,0.0,1,0,33,40,82.5,253,30,135,1,2
5004,Maxime Le Marchand,90,0,0,73,13,3,0,2,0.0,0.0,0.0,0,0,57,64,89.1,330,55,123,1,2
5005,Maxime Le Marchand,90,0,0,90,12,1,5,3,0.0,0.0,0.1,4,1,67,76,88.2,358,52,213,3,4
5006,Maxime Le Marchand,90,1,0,88,9,1,3,2,0.0,0.0,0.0,1,0,65,78,83.3,361,49,178,0,0
5007,Maxime Le Marchand,90,0,0,77,16,3,1,1,0.0,0.0,0.3,4,0,58,69,84.1,415,56,265,1,1
5008,Maxime Le Marchand,90,0,0,90,14,2,0,3,0.0,0.0,0.0,1,0,61,81,75.3,548,62,208,0,0
5009,Maxime Le Marchand,90,1,0,74,8,0,2,3,0.1,0.1,0.1,3,1,55,64,85.9,417,46,164,1,2
5010,Maxime Le Marchand,90,1,1,72,17,3,1,4,0.0,0.0,0.2,3,0,59,61,96.7,397,48,152,1,1
5011,Bryan Dabo,90,4,1,60,31,1,0,0,0.2,0.2,0.0,0,0,36,44,81.8,93,41,105,0,1
5012,Bryan Dabo,90,0,0,61,12,0,2,2,0.0,0.0,0.1,1,0,40,49,81.6,169,31,108,2,2
5013,Bryan Dabo,90,1,1,56,10,1,3,1,1.3,0.5,0.1,2,0,35,43,81.4,76,36,69,0,0
5014,Bryan Dabo,90,3,0,60,14,0,2,1,0.1,0.1,0.2,3,0,41,44,93.2,102,50,246,1,2
5015,Bryan Dabo,90,1,1,64,11,2,0,2,0.0,0.0,0.0,1,0,42,50,84.0,201,46,163,4,4
5016,Bryan Dabo,90,4,1,65,6,1,1,3,0.2,0.2,0.1,5,0,32,43,74.4,138,40,174,2,5
5017,Bryan Dabo,45,0,0,23,3,2,0,0,0.0,0.0,0.0,2,0,13,17,76.5,88,10,31,0,0
5018,Bryan Dabo,90,2,0,81,12,2,0,0,1.0,0.2,0.1,7,1,52,62,83.9,229,56,213,6,9
5019,Bryan Dabo,88,1,0,58,23,2,2,0,0.0,0.0,0.0,0,0,28,44,63.6,109,46,125,4,4
