,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
6650,24,0,0,16,3,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,40,9,30,0,0
6651,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6652,13,0,0,9,2,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,25,5,30,1,1
6653,5,1,1,12,1,1,0,0,0.3,0.3,0.0,0,0,7,8,87.5,23,8,34,0,1
6654,17,0,0,9,6,0,0,0,0.0,0.0,0.8,1,1,5,7,71.4,35,8,75,1,2
6655,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6656,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6657,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6658,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6659,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6660,24,0,0,19,3,0,0,1,0.0,0.0,0.0,1,0,9,12,75.0,59,14,63,0,3
6661,7,0,0,11,2,0,0,0,0.0,0.0,0.0,2,0,10,10,100.0,34,6,46,0,0
6662,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6663,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6664,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6665,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6666,17,1,1,18,4,1,1,0,0.0,0.0,0.1,2,0,10,13,76.9,21,19,115,3,3
6667,74,2,1,50,6,1,2,0,0.1,0.1,0.1,3,0,32,42,76.2,106,46,216,1,2
6668,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6669,12,0,0,8,1,0,0,0,0.0,0.0,0.0,2,0,2,3,66.7,19,7,50,0,1
6670,74,2,0,44,7,0,0,1,0.1,0.1,0.0,4,1,28,33,84.8,104,37,168,1,3
6671,12,0,0,4,2,0,0,1,0.0,0.0,0.0,1,1,3,3,100.0,48,2,0,0,0
6672,75,4,1,44,11,0,0,1,0.3,0.3,0.0,6,0,31,35,88.6,63,32,136,2,3
6673,63,1,0,37,10,1,0,0,0.0,0.0,0.3,5,1,20,25,80.0,59,29,126,3,5
6674,45,3,2,16,11,0,0,1,0.3,0.3,0.0,0,0,10,12,83.3,15,14,35,0,1
6675,68,1,1,18,6,0,0,0,0.1,0.1,0.0,0,0,13,15,86.7,73,15,42,1,2
6676,18,0,0,11,5,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,12,9,33,0,1
6677,33,2,2,18,11,0,0,1,0.1,0.1,0.0,0,0,9,10,90.0,16,10,37,0,0
6678,86,3,1,46,2,2,1,1,0.1,0.1,0.2,4,1,30,38,78.9,141,40,153,1,2
6679,79,2,1,51,13,1,0,0,0.1,0.1,0.2,6,0,34,47,72.3,168,36,238,0,0
6680,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6681,19,0,0,9,2,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,12,5,2,0,0
6682,13,0,0,11,5,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,56,9,51,1,1
6683,81,4,2,48,13,0,2,0,0.3,0.3,0.0,6,0,32,38,84.2,75,36,106,2,4
6684,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6685,45,1,0,31,0,0,0,1,0.0,0.0,0.0,1,0,22,26,84.6,114,28,215,0,2
6686,90,4,2,33,28,1,1,1,0.8,0.8,0.0,1,0,21,26,80.8,57,31,102,3,3
6687,68,1,0,32,13,2,0,1,0.0,0.0,0.1,2,0,19,28,67.9,89,23,162,2,2
6688,63,5,2,40,7,1,1,0,0.4,0.4,0.0,3,0,25,29,86.2,70,33,98,0,2
6689,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6690,90,8,4,59,13,1,0,0,0.6,0.6,0.1,4,0,36,41,87.8,79,53,179,1,2
6691,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6692,32,3,1,25,4,0,0,0,0.1,0.1,0.0,1,0,18,19,94.7,86,24,99,1,1
6693,90,4,1,64,12,3,0,0,0.4,0.4,0.2,6,0,38,47,80.9,214,45,133,3,4
6694,64,1,0,32,10,0,1,0,0.1,0.1,0.0,0,0,15,21,71.4,28,27,120,2,5
6695,80,1,0,50,16,4,2,0,0.0,0.0,0.2,6,0,30,41,73.2,142,35,143,2,2
6696,17,0,0,9,3,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,5,9,18,0,0
6697,82,0,0,39,12,0,2,3,0.0,0.0,0.0,1,0,22,33,66.7,58,23,183,2,2
6698,2,0,0,2,2,1,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
6699,90,3,0,64,18,0,1,0,0.1,0.1,0.1,4,0,42,55,76.4,155,39,219,3,4
6700,12,2,0,12,1,0,1,1,0.0,0.0,0.0,2,0,5,7,71.4,18,9,36,0,0
6701,29,1,0,19,5,0,0,1,0.0,0.0,0.0,0,0,7,11,63.6,22,16,47,1,1
6702,59,1,0,40,13,0,1,1,0.1,0.1,0.0,1,0,23,30,76.7,42,26,84,1,1
6703,9,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,1,4,13,0,0
6704,,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,4,0,0
6705,8,1,0,14,3,1,0,0,0.0,0.0,0.0,1,0,8,10,80.0,25,10,9,0,0
6706,90,0,0,80,6,2,2,2,0.0,0.0,0.0,0,0,60,73,82.2,501,43,236,0,0
6707,90,0,0,39,8,0,1,3,0.0,0.0,0.0,0,0,21,32,65.6,80,22,28,0,0
6708,90,0,0,65,11,2,3,2,0.0,0.0,0.0,0,0,47,53,88.7,210,35,43,0,0
6709,90,1,0,52,5,1,1,3,0.0,0.0,0.0,0,0,37,43,86.0,216,30,78,1,1
6710,90,1,0,70,3,2,3,2,0.0,0.0,0.0,0,0,41,51,80.4,430,39,82,0,0
6711,90,1,0,73,3,2,3,1,0.2,0.2,0.0,3,0,45,61,73.8,468,45,187,0,0
6712,90,0,0,73,11,1,1,5,0.0,0.0,0.0,0,0,51,62,82.3,572,43,202,0,0
6713,90,1,0,44,8,1,1,1,0.0,0.0,0.0,1,0,24,32,75.0,269,20,16,0,0
6714,90,0,0,32,4,0,4,3,0.0,0.0,0.0,1,0,20,26,76.9,366,14,13,0,0
6715,90,1,0,41,1,1,2,0,0.1,0.1,0.0,0,0,15,29,51.7,84,16,20,0,0
6716,75,0,0,27,3,0,2,4,0.0,0.0,0.0,0,0,14,18,77.8,147,10,20,0,0
6717,10,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,11,3,20,0,0
6718,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6719,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6720,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6721,90,1,0,44,16,3,8,1,0.1,0.1,0.0,1,0,22,28,78.6,273,17,70,0,0
6722,90,0,0,51,6,2,1,2,0.0,0.0,0.0,0,0,29,35,82.9,283,25,181,1,2
6723,90,0,0,63,12,1,0,2,0.0,0.0,0.0,0,0,42,54,77.8,311,34,126,1,1
6724,90,1,0,49,7,4,4,6,0.1,0.1,0.0,0,0,17,33,51.5,167,21,69,0,0
6725,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6726,90,1,0,54,0,1,7,1,0.0,0.0,0.2,1,1,27,41,65.9,321,23,83,0,0
6727,45,0,0,23,1,1,0,1,0.0,0.0,0.1,1,0,18,19,94.7,142,9,20,0,0
6728,90,0,0,50,3,0,1,5,0.0,0.0,0.0,0,0,29,38,76.3,403,24,122,0,0
6729,90,1,0,44,5,1,1,3,0.2,0.2,0.0,1,0,25,36,69.4,212,11,61,0,0
6730,90,0,0,48,2,1,2,3,0.0,0.0,0.0,0,0,19,37,51.4,215,14,64,0,0
6731,90,0,0,49,0,0,0,1,0.0,0.0,0.0,0,0,36,45,80.0,324,32,125,0,0
6732,90,2,1,53,4,0,0,1,0.2,0.2,0.0,0,0,40,47,85.1,361,30,109,0,0
6733,90,0,0,27,5,1,2,1,0.0,0.0,0.0,0,0,15,20,75.0,116,14,17,0,0
6734,90,0,0,60,4,2,1,2,0.0,0.0,0.0,0,0,36,52,69.2,278,23,80,0,0
6735,90,1,0,71,18,0,2,3,0.1,0.1,0.0,0,0,40,56,71.4,224,32,131,1,1
6736,90,2,0,83,0,0,3,1,0.1,0.1,0.2,2,0,57,74,77.0,503,51,149,1,2
6737,90,0,0,49,8,1,0,1,0.0,0.0,0.0,1,0,27,41,65.9,302,13,30,0,0
6738,90,2,0,53,2,1,0,1,0.1,0.1,0.0,0,0,34,44,77.3,173,22,74,0,0
6739,90,0,0,48,8,2,5,3,0.0,0.0,0.0,0,0,29,36,80.6,358,25,117,0,0
6740,88,0,0,35,11,0,0,2,0.0,0.0,0.6,2,2,15,26,57.7,134,22,51,0,1
6741,90,3,0,44,15,2,0,0,0.1,0.1,0.3,2,0,20,37,54.1,91,23,97,0,0
6742,60,0,0,21,16,2,1,1,0.0,0.0,0.0,0,0,6,13,46.2,19,11,16,0,1
6743,45,1,0,18,3,0,0,0,0.0,0.0,0.0,0,0,8,16,50.0,57,14,38,2,2
6744,65,0,0,31,20,1,0,2,0.0,0.0,0.0,3,0,15,26,57.7,231,22,27,1,3
6745,80,0,0,46,21,1,1,2,0.0,0.0,0.2,4,0,15,36,41.7,135,23,88,1,1
6746,75,0,0,34,24,1,0,2,0.0,0.0,0.0,0,0,12,25,48.0,70,24,88,1,2
6747,90,1,0,54,15,1,1,1,0.1,0.1,0.3,2,0,21,44,47.7,140,47,305,5,8
6748,90,2,1,51,13,2,1,2,0.3,0.3,0.1,4,2,28,41,68.3,172,39,123,1,2
6749,7,0,0,4,1,0,1,0,0.0,0.0,0.0,0,0,2,3,66.7,43,5,25,2,2
6750,10,0,0,1,6,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
6751,67,0,0,32,22,3,0,3,0.0,0.0,0.0,1,0,14,21,66.7,99,20,119,1,2
6752,90,1,1,50,23,0,1,0,0.2,0.2,0.1,1,0,27,43,62.8,196,42,76,1,2
6753,90,0,0,43,18,2,4,1,0.0,0.0,0.5,3,1,16,31,51.6,210,28,59,2,3
6754,90,1,0,63,11,2,0,2,0.0,0.0,0.1,3,0,29,51,56.9,192,42,78,1,3
6755,90,1,1,74,10,0,0,0,0.0,0.0,0.1,4,2,53,68,77.9,356,63,118,5,6
6756,18,0,0,10,10,2,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,8,14,0,1
6757,77,0,0,58,9,3,1,1,0.0,0.0,0.1,2,0,25,48,52.1,364,44,113,3,4
6758,90,1,0,55,9,1,2,1,0.0,0.0,0.3,4,2,35,50,70.0,344,38,124,0,0
6759,90,0,0,58,14,3,2,3,0.0,0.0,0.7,4,1,24,45,53.3,380,35,108,5,6
6760,83,0,0,41,12,2,1,2,0.0,0.0,0.0,1,0,18,30,60.0,204,29,91,1,2
6761,90,1,1,57,4,1,2,1,0.5,0.5,0.2,4,1,26,43,60.5,190,44,125,1,5
6762,90,2,0,34,29,1,1,2,0.1,0.1,0.1,1,0,14,21,66.7,74,24,71,2,4
6763,90,0,0,49,17,1,2,1,0.0,0.0,0.0,1,0,24,36,66.7,210,42,103,4,7
6764,90,1,0,65,20,1,1,1,0.1,0.1,0.3,3,0,33,59,55.9,301,44,96,2,3
6765,90,2,1,62,20,0,1,2,0.1,0.1,0.1,2,0,32,54,59.3,393,45,180,1,1
6766,90,0,0,48,18,4,1,3,0.0,0.0,0.0,0,0,22,34,64.7,121,29,52,1,1
6767,90,3,1,89,11,3,2,2,0.1,0.1,0.0,1,0,36,73,49.3,308,58,159,4,5
6768,90,0,0,66,15,3,3,3,0.0,0.0,0.2,4,0,29,52,55.8,464,36,75,2,2
6769,23,0,0,23,4,1,2,0,0.0,0.0,0.4,5,2,16,20,80.0,169,12,20,0,0
6770,79,0,0,39,6,1,0,0,0.0,0.0,0.1,1,0,22,37,59.5,83,23,169,1,1
6771,90,0,0,71,7,0,1,1,0.0,0.0,0.0,1,0,41,62,66.1,365,52,147,1,1
6772,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6773,90,0,0,78,13,1,3,5,0.0,0.0,0.2,1,0,39,64,60.9,452,44,201,1,3
6774,55,1,0,55,3,4,0,1,0.0,0.0,0.0,0,0,28,46,60.9,307,37,156,0,1
6775,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6776,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6777,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6778,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6779,72,2,0,56,7,2,0,0,0.1,0.1,0.4,6,2,31,43,72.1,204,43,139,0,1
6780,57,2,1,30,13,1,0,0,0.3,0.3,0.2,5,0,14,19,73.7,100,24,114,2,3
6781,84,3,1,46,34,3,1,1,0.1,0.1,0.0,1,0,21,32,65.6,67,32,181,1,1
6782,64,3,0,35,26,1,1,0,0.1,0.1,0.0,0,0,17,24,70.8,70,31,67,3,4
6783,90,1,0,70,13,1,0,4,0.0,0.0,0.0,3,0,38,50,76.0,292,46,129,5,7
6784,78,3,2,20,13,0,2,1,0.9,0.9,0.0,2,1,10,13,76.9,79,17,91,1,1
6785,71,1,0,27,13,0,2,1,0.0,0.0,0.0,3,0,16,18,88.9,73,21,83,2,2
6786,90,1,0,49,21,2,1,2,0.0,0.0,0.7,2,1,23,32,71.9,134,31,71,3,4
6787,64,1,0,29,3,0,2,2,0.0,0.0,0.2,3,0,14,20,70.0,117,19,157,1,2
6788,90,2,1,44,23,4,1,2,0.1,0.1,0.0,1,0,18,26,69.2,87,28,123,1,2
6789,90,1,0,58,19,5,4,6,0.0,0.0,0.5,4,0,22,37,59.5,189,31,100,3,3
6790,90,2,0,68,13,9,3,3,0.4,0.4,0.0,1,0,39,48,81.3,302,50,224,0,3
6791,90,1,0,59,4,1,1,0,0.0,0.0,0.0,1,0,39,48,81.3,62,48,163,0,2
6792,90,1,0,113,17,4,2,1,0.0,0.0,0.0,1,0,95,105,90.5,379,96,320,0,1
6793,90,2,0,64,8,0,1,4,0.1,0.1,0.0,2,0,43,55,78.2,213,40,144,0,0
6794,90,1,0,31,22,1,1,2,0.0,0.0,0.2,1,0,14,20,70.0,92,12,19,0,0
6795,90,0,0,59,28,5,0,1,0.0,0.0,0.0,0,0,43,52,82.7,120,45,92,0,0
6796,90,2,0,95,16,0,2,3,0.0,0.0,0.0,2,0,78,84,92.9,357,75,268,1,1
6797,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6798,13,0,0,7,4,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,13,5,4,0,1
6799,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6800,90,1,0,43,22,1,2,0,0.0,0.0,0.0,2,0,33,38,86.8,208,31,53,0,0
6801,88,2,1,26,25,3,0,1,0.4,0.4,0.0,0,0,10,17,58.8,94,17,33,0,0
6802,90,0,0,59,17,2,0,2,0.0,0.0,0.0,2,0,43,50,86.0,207,42,26,1,1
6803,58,1,0,37,11,0,1,1,0.0,0.0,0.0,0,0,25,32,78.1,104,30,64,1,1
6804,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6805,90,0,0,64,17,3,1,0,0.0,0.0,0.0,4,0,50,55,90.9,265,45,221,0,0
