,0
Mathieu Dossevi,"['\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad']"
Oumar Solet,[]
Chidozie Awaziem,"['\xa0Red card suspension', '\xa0Red card suspension', '\xa0Yellow card suspension', 'not in squad', 'not in squad', '\xa0Indirect card suspension', 'not in squad']"
Christophe Jallet,"['\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', 'not in squad', 'not in squad', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', '\xa0Back Injury', 'not in squad']"
Fallou Diagne,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Chang-hun Kwon,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Naïm Sliti,"['\xa0Fitness', '\xa0Fitness', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Pablo Martinez,"['not in squad', '\xa0Hamstring Injury', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Chris Philipps,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Adductor problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Quentin Boisgard,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Duplexe Tchamba,[]
Thiago Motta,"['not in squad', '\xa0Yellow card suspension', '\xa0Calf Problems', 'not in squad', 'not in squad', '\xa0Calf Problems', '\xa0Calf Problems', '\xa0Calf Problems', 'not in squad', 'not in squad', 'not in squad', '\xa0Calf Problems', 'not in squad']"
Théodore Efouba Ayissi,[]
Baptiste Reynet,"['not in squad', 'not in squad', 'not in squad']"
Bakary Koné,"['\xa0Foot Injury', '\xa0Indirect card suspension', 'not in squad', 'not in squad', 'Called up to national team', 'International match', 'International match', 'International match', 'International match', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems']"
Mustapha Diallo,"['\xa0Knee Injury', '\xa0Indirect card suspension', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Florent Balmont,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sekou Baradji,[]
Patrice Evra,"['\xa0Sprain', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Hamstring Injury']"
Loïc Puyo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Lassana Diarra,"['\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jérémie Porsan-Clemente,[]
Albert Rafetraniaina,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Florian Escales,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Franck Tabanou,"['not in squad', 'not in squad', 'With the U21s', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Achilles Irritation', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad']"
Richard Sila,[]
Julian Draxler,"['\xa0Torn Muscle Fibre', '\xa0Torn Muscle Fibre', 'Suspended', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Layvin Kurzawa,"['\xa0Hamstring Injury', '\xa0Pubitis', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Pubitis', '\xa0Pubitis', '\xa0Pubitis', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad']"
Julien Serrano,[]
Hernani,[]
Vincent Marcel,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jérémy Gelin,[]
Kamil Glik,"['not in squad', '\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension', '\xa0Yellow card suspension', '\xa0Ankle problems', 'not in squad', 'not in squad']"
Romain Caumet,[]
Jean-Christophe Bouet,['not in squad']
Benjamin Jeannot,"['\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Shinbone injury', '\xa0Shinbone injury', '\xa0Shinbone injury', 'not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad', '\xa0Knock', 'not in squad']"
Mathieu Michel,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Emmanuel Bourgaud,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Almamy Touré,"['\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Knock', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knock', 'not in squad', 'not in squad']"
Racine Coly,"['not in squad', 'not in squad', '\xa0Indirect card suspension', '\xa0Red card suspension', '\xa0Yellow card suspension']"
Lukas Lerager,['\xa0Yellow card suspension']
Boubakary Soumaré,[]
Mathieu Deplagne,"['not in squad', 'not in squad', 'not in squad']"
Thomas Basila,[]
Seydou Sy,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jaroslav Plasil,[]
Nicolas Pallois,"['\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Hicham Mahou,[]
Florian Le Joncour,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Pedro Mendes,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Maxwel Cornet,"['not in squad', 'not in squad', 'not in squad']"
Thomas Carrique,[]
Wesley Saïd,"['\xa0Knock', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Abdoul Camara,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Maxime Le Marchand,"['\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', 'not in squad', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Martin Braithwaite,"['International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jonathan Tinhan,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Adrien Tamèze,"['not in squad', 'not in squad', 'not in squad']"
Clinton N'Jie,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad']"
Julien Ielsch,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Olivier Verdon,[]
Mexer,"['not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury']"
Rayan Aït Nouri,[]
Jérémy Grimm,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Aloïs Confais,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Florian Thauvin,[]
Félix Eboa Eboa,[]
Mamadou Sissako,[]
Gaël Kakuta,"['\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Hip Injury', '\xa0Hip Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Tanguy Ndombélé,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Indirect card suspension']"
Adrien Hunou,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Koffi Djidji,"['\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Romain Perraud,[]
Alexander Djiku,"['\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Fractured Arm']"
Marcus Thuram,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match']"
Randal Kolo Muani,[]
Marlon,"['not in squad', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', '\xa0Muscular problems', '\xa0Yellow card suspension', 'With the pros', 'With the pros']"
Jérémy Sorbon,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Morgan Poaty,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Adrien Bongiovanni,[]
Lemouya Goudiaby,[]
Régis Gurtner,[]
Benoît Assou-Ekotto,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Virus Infection', '\xa0Virus Infection', '\xa0Virus Infection', 'not in squad', 'not in squad']"
Aymen Abdennour,"['\xa0Muscle Injury', '\xa0Muscle Injury', 'Called up to national team', 'International match', 'International match', 'International match', 'Called up to national team', 'not in squad', '\xa0Leg Injury', '\xa0Leg Injury', '\xa0Leg Injury', '\xa0Leg Injury', '\xa0Leg Injury', '\xa0Leg Injury', 'not in squad', 'Called up to national team', 'International match']"
Dimitri Liénard,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Khamis Digol,[]
Jessy Deminguet,[]
Harisson Manzala,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Bachibou Koita,[]
Philipp Wollscheid,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Surgery', 'not in squad', '\xa0Adductor problems', '\xa0Adductor problems', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', '\xa0Adductor problems', 'not in squad', 'not in squad']"
Jimmy Briand,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rafael,"['\xa0Hamstring Injury', 'not in squad', '\xa0Yellow card suspension', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Minor Knock', 'not in squad', 'not in squad']"
Christopher Nkunku,"['With youth team', 'With youth team', 'With youth team', 'With youth team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With youth team', 'not in squad', 'With youth team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'not in squad']"
Saidy Janko,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Kévin Rimane,[]
Patrick Burner,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Dalbert,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ervin Taha,[]
Armand Laurienté,[]
Vincent Manceau,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Baptiste Santamaria,[]
Adama Niane,['not in squad']
Kayembe,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Samuel Robert,[]
Dimitri Payet,"['not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad']"
Ludovic Baal,"['not in squad', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Hip problems', 'not in squad', 'not in squad']"
Steeve Yago,"['not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Hervé Bazile,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury']"
Lukas Pokorny,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Gaëtan Poussin,[]
Vukasin Jovanovic,"['With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team']"
Abdoulaye Touré,"['not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rominigue Kouamé,[]
Youri Tielemans,"['not in squad', '\xa0Ligament Injury', '\xa0Ligament Injury', '\xa0Yellow card suspension', '\xa0Ligament Injury']"
Alphonse Areola,"['\xa0Ankle Injury', 'not in squad', 'not in squad']"
Ángel Di María,"['\xa0Hamstring Injury', 'International match', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', '\xa0Muscular problems', 'not in squad']"
Benjamin Corgnet,"['\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Falcao,"['\xa0Concussion', '\xa0Concussion', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Concussion', '\xa0Concussion', '\xa0Concussion', '\xa0Adductor problems', '\xa0Hamstring Injury', 'not in squad', '\xa0Adductor problems', 'not in squad', 'not in squad', '\xa0Hamstring Injury']"
Renaud Cohade,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Bryan Passi,[]
Amine Gouiri,[]
Rene Krhin,"['not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury']"
Jeff Reine-Adélaïde,"['not in squad', 'not in squad', 'not in squad', 'With the pros', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'not in squad', 'not in squad']"
Thomas Meunier,"['\xa0Knee Problems', '\xa0Sprained ankle', 'not in squad', '\xa0Sprained ankle', '\xa0Ankle Surgery', '\xa0Sprained ankle', '\xa0Ankle Surgery']"
Thomas Mangani,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Charly Charrier,['not in squad']
Soualiho Meïté,[]
Ruben Droehnle,[]
Mathieu Gorgelin,[]
Stef Peeters,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad']"
Wesley Lautoa,"['not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad']"
Diego Benaglio,"['\xa0Problems with the hip flexor', '\xa0Problems with the hip flexor', '\xa0Problems with the hip flexor', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems']"
Malang Sarr,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Marco Verratti,"['\xa0Yellow card suspension', '\xa0Minor Knock', '\xa0Minor Knock', '\xa0Minor Knock', '\xa0Minor Knock', '\xa0Strain', '\xa0Strain', 'not in squad', 'not in squad', 'not in squad', '\xa0Strain', 'not in squad']"
Rolando,"['not in squad', 'not in squad']"
Gonçalo Guedes,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Yann Jouffre,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Romain Thomas,"['not in squad', 'not in squad']"
Anthony Ribelin,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Loïc Perrin,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad']"
Danijel Subasic,"['not in squad', 'not in squad', '\xa0Bruise', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Alec Georgen,[]
Rémy Descamps,[]
David Alcibiade,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Lamine Diaby-Fadiga,[]
Kader Mangane,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ben Karamoko,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Wahbi Khazri,"['International match', 'International match', 'International match', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad']"
Jordan Tell,[]
Jonathan Rivierez,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad']"
Nicolas Janvier,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Timothy Weah,[]
Angelo Fulgini,"['not in squad', 'not in squad', 'not in squad']"
