0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Simy,0,0,0,not in squad,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladislav Krejci,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems, Muscular problems,0,0,0,0,0
Cheick Diabaté,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,not in squad,0,0,0,0, Indirect card suspension,0,0,0
Juan Manuel Valencia,not in squad,not in squad,With U19,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,With U19,With U19,With U19,With U19,With U19,With U19,With U19,With U19,not in squad,not in squad,not in squad,not in squad,With U19,With U19,With U19,not in squad,With U19,With U19,With U19,With U19,With U19,not in squad,With U19,With U19,With U19,0,With U19,With U19
David Ivan,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,With U19,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafinha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Della Giovanna,not in squad,not in squad, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue,With U19,not in squad,not in squad,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawid Kownacki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Adductor problems,0,0, Adductor problems,0,0,0,0,0,0,0,0
Matteo Gabbia,not in squad,0,not in squad,With U19,0,not in squad,International match,0,not in squad,not in squad,With U19,not in squad,0,not in squad,not in squad,0,not in squad,not in squad,0,0,With U19,With U19,With U19,With U19,With U19,With U19,With U19,With U19,International match,With U19,With U19,With U19,With U19,With U19,With U19,With U19,not in squad,With U19
Faouzi Ghoulam,0,0,0,0,0,0,0,0,0,0,0, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap, Fractured Kneecap,0,0,0
Giorgio Chiellini,0,0, Disrupted Calf Muscle,0,0,0,0,0,0,0,0,0,0, Thigh Problems,0,0, Muscular problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cazim Suljic,0,0,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolás Spolli, Sprain,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle,0,0,not in squad
Daniele Cipolla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valter Birsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad,0,0,0,0,0,0,0
Cyril Théréau,0,0,0,0,0,0,0,0,0,0, Muscular problems, Muscular problems, Muscular problems,0,0,0,0,0,0,0, Fractured Rib,0,0,0,0,0, Muscle Fatigue,0,0, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue, Muscle Fatigue,not in squad,0,0,0,0
Rafik Zekhnini,0,0,0,not in squad,not in squad,not in squad,With U19,0,not in squad,With U19,With U19,0,not in squad,not in squad,0,not in squad,With U19,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0
Luca Gagliano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Nalini,0, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0, Hamstring Injury,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0
Riccardo Sottil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Missiroli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0
George Puscas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stevan Jovetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hrvoje Milic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saphir Taider,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrej Kotnik,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With U19,With U19,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Gaetano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grégoire Defrel,0,0,0,0,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury,0,0,0,0,0,0, Bruised Knee, Bruised Knee, Bruised Knee, Bruised Knee, Bruised Knee, Bruised Knee,0,0,0,0,0,0,0, Muscular problems, Muscular problems,0,0, Distortion of the ankle, Distortion of the ankle, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery
Konstantinos Manolas,0,0,0,0,0,0,0,0, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duván Zapata,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Fatigue, Muscle Fatigue,0, Muscle Fatigue
João Mário,0,0,0,0,0,0,0, Tonsillitis,0,0,0,0,0,0,0,0, Tonsillitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timo Letschert,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0
Armando Izzo,Suspension through sports court,Suspension through sports court,Suspension through sports court,Suspension through sports court,Suspension through sports court,Suspension through sports court,Suspension through sports court,0,0,0,0,0,0,0,0,0,0,0,0, Flu,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Calf Strain, Knee Injury, Knee Injury, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain,0,0
Bruno Peres,0, Tear in the abductor muscle,0,0,0,0,0,0,0,0,0, Strain,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury
Senad Lulic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0, Thigh Muscle Strain, Thigh Muscle Strain,0,0,0,0,0,0,0,0
Cristian Mutton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aniello Viscovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,With U19,not in squad,0,not in squad,0,0,0,0,0,0,0,not in squad,0,not in squad,not in squad,not in squad,not in squad
Lucas Leiva, Muscle Fatigue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0
Martín Cáceres,0,0,0,0,not in squad,0,0,0,0, Contracture, Contracture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems, Muscular problems,0,0,0,0,0,0,0,0,0,0
Edin Dzeko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0
Carlos Sánchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michelangelo Albertazzi,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Martella,0,0,0,0,not in squad,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz Bereszynski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Distortion of the ankle,0, Muscle Injury,0, Yellow card suspension,0,0,0,0,0,0
Simone Palombi,0,0,0,0,0,0,0, laceration, laceration, laceration, laceration,0,0,0,0,0,0,not in squad, Ankle Injury,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Pissardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Edera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0
Sergej Milinkovic-Savic,0,0,0,0,0, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kwang-song Han,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Distortion of the ankle,0,0,0, Distortion of the ankle,0,0,0,0,0,0,0
Vincenzo Pinto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise Kean,not in squad,0,0,0,0,0,0,0,0,0,0, Muscular problems, Muscular problems,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle
Federico Ricci,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,not in squad,0,not in squad,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Insigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Fatigue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenco Simic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems, Muscular problems, Muscular problems, Muscular problems,0,0,0,0,0
Gil Dias,0,0,0,0,0,0,0, Fracture, Fracture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas Haas,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Gasparini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Cancelo,0,0, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Gaudino, Pneumonia, Pneumonia, Pneumonia, Pneumonia,With U19,With U19,0,0,not in squad,not in squad,0,0,0,0,0,0,not in squad,0,0,0,not in squad,not in squad,0,0,not in squad,0,0,0,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad
Tommaso Berni,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0
Giacomo Figliuzzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giuseppe Esposito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Ferrini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni Crociata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0
Alessandro Matri,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Heurtaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,not in squad,0,0, Inflammation, Knee inflammation ,0,0, Knee inflammation ,not in squad,0,0,0,0,0,0,not in squad
Lorenzo De Silvestri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0,0
Rodrigo Palacio,0,0,0,0,0,0,0,0,0, Overstretching, Overstretching,0,0,0,0,0, Contracture, Contracture,0,0,0,0,0,0, Yellow card suspension, Thigh Problems, Thigh Problems,0,0,0,0,0,0,0,0,0,0, Hamstring Injury
Stefano Sturaro,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Tendonitis, Tendonitis, Tendonitis,0,0
Umar Sadiq,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanja Milinković-Savić,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0, Hamstring Injury, Hamstring Injury,0,0,not in squad,0,0
Antonio Caracciolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0
Leonardo Merio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico Melchiorri, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture,not in squad,0,not in squad,not in squad,not in squad,0,With the U18s,With the U18s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright Gyamfi,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papu Gómez,0,0,0,0,0,0,0,0, Foot Injury,0, Knock,0,0,0,0,0,0,0,0,0,0,0,not in squad, Back trouble,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enrico Bearzotti,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabrizio Cacciatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension, Red card suspension,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0, Muscle Fatigue,0
Rolando Mandragora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0
Filippo Melegoni,not in squad,not in squad,With U19,0,0,With U19,With U19,With U19,0,With U19,0,With U19,0,0,With U19,With U19,With U19,With U19,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,not in squad, Ankle problems, Ankle problems, Ankle problems, Ankle problems,With U19
Nicolò Armini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charalampos Lykogiannis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad, Calf Problems,0,0,0,0,0,0,0,0,0
Keita Baldé,Suspended,Suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sami Khedira,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury,not in squad,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fever,0,0,0,0,0,0,0,0,0
Daniele Rugani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Gastric problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mário Rui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0
Medhi Benatia,0,0,0,0,0,0,0,0, Bruised Ankle, Bruised Ankle, Bruised Ankle, Bruised Ankle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0
Danilo D'Ambrosio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Torn Collateral Ligament, Torn Collateral Ligament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0
Pedro Neto,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,With U19,0,0,0,not in squad,0,not in squad,0,0,0,With U19,0,With U19, Minor Knock, Minor Knock, Minor Knock,With U19,0,With U19,With U19,With U19,With U19,With U19,With U19,With U19,0,With U19
Pietro Iemmello,0,not in squad,0,not in squad,0, Knee inflammation ,0,0,0,0,0, Knee Problems, Knee Problems, Knee Problems, Knee Problems, Knee Problems, Knee Problems, Knee Problems, Knee Problems, Knee Problems,0,0,0,0,0,0,0,0, Knee inflammation ,0,0,0,0,0,0,0, Knee inflammation , Knee inflammation 
Giacomo Satalino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldo Caiazza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ádám Nagy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bruise,0,0,0,0,0,0,0
Milan Skriniar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Florenzi, Cruciate Ligament Rupture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Aguirre,0,0,0,0,0,0,0,0,0,0,0,Suspended,0,0,0,0,0,0,0,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,0,Suspended,0,0,0,0,0,0,0,0,0,0
Thiago Cionek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Eye Injury, Eye Injury,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension
Davide Di Gennaro,0,0,0,0,0,0,0,0,0,0, Strain, Muscular problems, Strain, Strain, Strain, Strain, Strain, Strain, Strain, Muscular problems, Muscular problems, Muscular problems, Muscular problems, Muscular problems,0,not in squad,With U19,0,0,0,0,0,0,0,0,0,0,0
Pepe Reina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Latella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artur Ionita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alberto Brignoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etrit Berisha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo Orsolini,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury,0,0,0,0,0,0,0,not in squad,0
Albano Bizzarri,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franck Djoulou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Quagliarella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems,0,0,0,0,0,0,0,0,0,not in squad,0
Gabriele Marchegiani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Lasagna,0,0,0,0,0,0,0,0,0,0,0, Leg Injury,0,0,0,0,0,0,0,0,0,0,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury,0, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury,0,0, Thigh Problems,0,0,0,0,0
Nicolás Garmendia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Cutrone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michal Tomic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Djuricic,0,0,0,not in squad,not in squad,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Strain, Strain,0
Éder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Hoedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pa Konate,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot,0,not in squad,0,0,With U19,not in squad,0,0,0,0,not in squad,0,0,0,0
Marko Rog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Sosa,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan Basta,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscular problems,0,0,0,0,0,0,0,0,0,0,0
Luca Rigoni,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,not in squad,not in squad,0
Riccardo Ladinetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hachim Mastour,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With U19,not in squad,not in squad,With U19,With U19,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Benedikt Höwedes,0,0,0, Muscle Fatigue,0, Thigh Muscle Strain, Thigh Muscle Strain, Thigh Muscle Strain, Thigh Muscle Strain, Thigh Muscle Strain, Thigh Muscle Strain,0,0,0, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre, Torn Muscle Fibre,0, Muscle Fatigue,0,0,0,0,0,0,0,0,0, Thigh Problems,0,0
