,name,Round,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
9608,Najib-Gandi-,Matchweek 3,,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,13,4,13,1,1
9609,Najib-Gandi-,Matchweek 4,45,1,0,24,17,3,3,3,0.0,0.0,0.0,1,0,11,15,73.3,57,16,78,1,1
9610,Najib-Gandi-,Matchweek 5,27,1,0,22,5,2,1,4,0.0,0.0,0.0,0,0,6,11,54.5,87,14,99,0,1
9611,Najib-Gandi-,Matchweek 6,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9612,Najib-Gandi-,,,,,,,,,,,,,,,,,,,,,,
9613,Najib-Gandi-,Matchweek 8,17,1,0,6,4,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,7,4,14,0,0
9614,Najib-Gandi-,Matchweek 9,3,0,0,7,1,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,31,6,17,0,0
9615,Najib-Gandi-,Matchweek 10,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9616,Najib-Gandi-,Third round,60,,,,,,,,,,,,,,,,,,,,
9617,Najib-Gandi-,,,,,,,,,,,,,,,,,,,,,,
9618,Najib-Gandi-,Matchweek 35,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9619,Najib-Gandi-,,152,3,0,61,27,5,4,7,0.1,0.1,0.0,2,0,27,38,71.1,195,44,221,2,3
9620,Kolbeinn-Sigthorsson-,Matchweek 36,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9621,Kolbeinn-Sigthorsson-,Matchweek 37,8,0,0,6,0,0,1,0,0.0,0.0,0.0,0,0,4,4,100.0,1,6,15,1,1
9622,Kolbeinn-Sigthorsson-,Matchweek 38,15,1,0,6,0,0,0,0,0.1,0.1,0.0,0,0,1,4,25.0,0,3,21,0,0
9623,Kolbeinn-Sigthorsson-,,23,1,0,12,0,0,1,0,0.1,0.1,0.0,0,0,5,8,62.5,1,9,36,1,1
9624,Guillaume-Gillet-,Matchweek 1,15,0,0,13,1,0,0,1,0.0,0.0,0.0,1,0,12,12,100.0,31,9,24,0,0
9625,Guillaume-Gillet-,Play-off Round,90,0,0,,,,1,,,,,,,,,,,,,,
9626,Guillaume-Gillet-,Matchweek 1,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9627,Guillaume-Gillet-,Play-off Round,90,0,0,,,,3,,,,,,,,,,,,,,
9628,Guillaume-Gillet-,Matchweek 2,90,0,0,,,,0,,,,,,,,,,,,,,
9629,Guillaume-Gillet-,Matchweek 3,90,0,0,,,,0,,,,,,,,,,,,,,
9630,Guillaume-Gillet-,Group stage,90,0,0,,,,3,,,,,,,,,,,,,,
9631,Guillaume-Gillet-,Matchweek 4,90,0,0,,,,0,,,,,,,,,,,,,,
9632,Guillaume-Gillet-,Matchweek 5,90,0,0,,,,0,,,,,,,,,,,,,,
9633,Guillaume-Gillet-,,,,,,,,,,,,,,,,,,,,,,
9634,Guillaume-Gillet-,Group stage,55,0,0,,,,0,,,,,,,,,,,,,,
9635,Guillaume-Gillet-,Matchweek 8,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9636,Guillaume-Gillet-,Matchweek 9,13,0,0,,,,0,,,,,,,,,,,,,,
9637,Guillaume-Gillet-,Group stage,15,0,0,,,,0,,,,,,,,,,,,,,
9638,Guillaume-Gillet-,,,,,,,,,,,,,,,,,,,,,,
9639,Guillaume-Gillet-,Matchweek 11,90,0,0,,,,0,,,,,,,,,,,,,,
9640,Guillaume-Gillet-,Group stage,90,1,0,,,,1,,,,,,,,,,,,,,
9641,Guillaume-Gillet-,Matchweek 12,22,0,0,,,,0,,,,,,,,,,,,,,
9642,Guillaume-Gillet-,Matchweek 13,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9643,Guillaume-Gillet-,Group stage,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9644,Guillaume-Gillet-,Matchweek 14,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9645,Guillaume-Gillet-,Matchweek 15,2,0,0,,,,0,,,,,,,,,,,,,,
9646,Guillaume-Gillet-,Matchweek 16,,0,0,,,,0,,,,,,,,,,,,,,
9647,Guillaume-Gillet-,Matchweek 17,90,0,0,,,,0,,,,,,,,,,,,,,
9648,Guillaume-Gillet-,Matchweek 18,10,0,0,,,,0,,,,,,,,,,,,,,
9649,Guillaume-Gillet-,Matchweek 19,90,0,0,,,,0,,,,,,,,,,,,,,
9650,Guillaume-Gillet-,Matchweek 20,71,0,0,,,,0,,,,,,,,,,,,,,
9651,Guillaume-Gillet-,Matchweek 21,90,0,0,,,,0,,,,,,,,,,,,,,
9652,Guillaume-Gillet-,Matchweek 22,90,0,0,,,,0,,,,,,,,,,,,,,
9653,Guillaume-Gillet-,,,,,,,,,,,,,,,,,,,,,,
9654,Guillaume-Gillet-,Matchweek 24,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9655,Guillaume-Gillet-,Matchweek 25,24,0,0,,,,0,,,,,,,,,,,,,,
9656,Guillaume-Gillet-,Matchweek 26,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9657,Guillaume-Gillet-,,,,,,,,,,,,,,,,,,,,,,
9658,Guillaume-Gillet-,Matchweek 28,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9659,Guillaume-Gillet-,,1397,1,0,13,1,0,8,1,0.0,0.0,0.0,1,0,12,12,100.0,31,9,24,0,0
9660,Mariusz-Stepinski-,Matchweek 1,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9661,Mariusz-Stepinski-,,,,,,,,,,,,,,,,,,,,,,
9662,Mariusz-Stepinski-,Matchweek 3,,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,8,0,0
9663,Mariusz-Stepinski-,Matchweek 3,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9664,Mariusz-Stepinski-,Matchweek 4,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9665,Mariusz-Stepinski-,Matchweek 5,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9666,Mariusz-Stepinski-,Matchweek 6,6,1,1,4,4,0,0,0,0.1,0.1,0.2,1,0,1,1,100.0,7,2,0,0,0
9667,Mariusz-Stepinski-,Matchweek 7,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9668,Mariusz-Stepinski-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9669,Mariusz-Stepinski-,Matchweek 8,22,1,0,6,3,0,0,0,0.2,0.2,0.0,0,0,2,3,66.7,9,5,21,0,0
9670,Mariusz-Stepinski-,Matchweek 9,10,1,1,6,0,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,9,5,66,0,1
9671,Mariusz-Stepinski-,Matchweek 10,34,0,0,17,23,2,0,0,0.0,0.0,0.0,0,0,5,10,50.0,4,13,8,0,1
9672,Mariusz-Stepinski-,,,,,,,,,,,,,,,,,,,,,,
9673,Mariusz-Stepinski-,Matchweek 12,5,0,0,3,6,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,4,0,0
9674,Mariusz-Stepinski-,Friendlies (M),"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9675,Mariusz-Stepinski-,Friendlies (M),20,,,,,,,,,,,,,,,,,,,,
9676,Mariusz-Stepinski-,Matchweek 13,15,0,0,6,5,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,7,4,1,0,0
9677,Mariusz-Stepinski-,Matchweek 14,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9678,Mariusz-Stepinski-,Fourth round,72,,,,,,,,,,,,,,,,,,,,
9679,Mariusz-Stepinski-,Matchweek 15,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9680,Mariusz-Stepinski-,Matchweek 16,14,1,0,5,6,1,1,0,0.1,0.1,0.0,0,0,3,3,100.0,31,4,4,1,1
9681,Mariusz-Stepinski-,Matchweek 17,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9682,Mariusz-Stepinski-,Matchweek 18,7,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
9683,Mariusz-Stepinski-,Matchweek 19,35,0,0,10,8,1,0,0,0.0,0.0,0.0,1,0,4,6,66.7,8,8,9,0,1
9684,Mariusz-Stepinski-,Matchweek 20,68,1,1,27,12,0,0,0,0.1,0.1,0.0,0,0,17,21,81.0,41,20,26,0,0
9685,Mariusz-Stepinski-,Matchweek 21,61,2,0,26,27,2,0,0,0.1,0.1,0.0,1,0,12,17,70.6,4,16,21,0,0
9686,Mariusz-Stepinski-,Matchweek 22,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9687,Mariusz-Stepinski-,Matchweek 23,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9688,Mariusz-Stepinski-,Matchweek 24,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9689,Mariusz-Stepinski-,Matchweek 25,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9690,Mariusz-Stepinski-,Matchweek 26,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9691,Mariusz-Stepinski-,Matchweek 28,3,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
9692,Mariusz-Stepinski-,Matchweek 29,90,2,1,22,28,1,0,1,0.8,0.8,0.0,1,1,9,12,75.0,14,12,68,0,0
9693,Mariusz-Stepinski-,Matchweek 30,90,2,0,30,26,3,0,0,0.1,0.1,0.0,1,0,12,15,80.0,19,17,32,2,2
9694,Mariusz-Stepinski-,Matchweek 27,57,2,0,9,12,0,0,1,0.2,0.2,0.0,0,0,4,5,80.0,0,3,22,0,0
9695,Mariusz-Stepinski-,Matchweek 31,38,1,1,18,14,2,2,2,0.1,0.1,0.0,1,1,5,7,71.4,9,12,44,1,2
9696,Mariusz-Stepinski-,Matchweek 32,79,0,0,26,36,1,1,0,0.0,0.0,0.0,0,0,12,19,63.2,10,19,55,0,1
9697,Mariusz-Stepinski-,Matchweek 33,11,0,0,7,4,0,0,1,0.0,0.0,0.0,1,0,2,4,50.0,16,5,0,0,0
9698,Mariusz-Stepinski-,Matchweek 34,7,1,1,6,4,0,0,0,0.2,0.2,0.0,0,0,4,5,80.0,0,5,4,0,0
9699,Mariusz-Stepinski-,Matchweek 35,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
9700,Mariusz-Stepinski-,Matchweek 36,19,1,1,10,6,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,5,8,6,0,0
9701,Mariusz-Stepinski-,Matchweek 37,7,1,0,7,0,0,0,0,0.1,0.1,0.0,0,0,5,5,100.0,0,5,3,0,0
9702,Mariusz-Stepinski-,Matchweek 38,21,1,0,6,9,0,0,0,0.1,0.1,0.0,1,0,2,2,100.0,5,4,1,0,0
9703,Mariusz-Stepinski-,,791,18,7,255,237,14,4,5,2.2,2.2,0.3,9,2,113,152,74.3,198,169,403,4,9
9704,Ellyes-Skhiri-,Matchweek 1,90.0,1.0,1.0,53.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,44.0,86.4,208.0,19.0,20.0,0.0,0.0
9705,Ellyes-Skhiri-,Matchweek 2,90.0,2.0,0.0,59.0,19.0,1.0,1.0,2.0,0.1,0.1,0.0,4.0,0.0,37.0,50.0,74.0,264.0,29.0,79.0,0.0,0.0
9706,Ellyes-Skhiri-,,,,,,,,,,,,,,,,,,,,,,
9707,Ellyes-Skhiri-,Matchweek 5,90.0,1.0,0.0,67.0,9.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,46.0,54.0,85.2,183.0,34.0,59.0,0.0,0.0
9708,Ellyes-Skhiri-,Matchweek 6,90.0,1.0,1.0,71.0,24.0,6.0,7.0,2.0,0.3,0.3,0.0,0.0,0.0,51.0,58.0,87.9,198.0,43.0,58.0,2.0,2.0
9709,Ellyes-Skhiri-,Matchweek 7,90.0,0.0,0.0,42.0,37.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,23.0,34.0,67.6,82.0,24.0,44.0,0.0,0.0
9710,Ellyes-Skhiri-,Matchweek 8,90.0,1.0,0.0,46.0,13.0,2.0,5.0,1.0,0.1,0.1,0.0,0.0,0.0,36.0,38.0,94.7,178.0,31.0,40.0,0.0,0.0
9711,Ellyes-Skhiri-,Matchweek 9,90.0,0.0,0.0,55.0,33.0,3.0,4.0,1.0,0.0,0.0,0.2,2.0,1.0,39.0,47.0,83.0,200.0,35.0,50.0,0.0,0.0
9712,Ellyes-Skhiri-,Matchweek 10,90.0,2.0,0.0,59.0,30.0,3.0,5.0,5.0,0.1,0.1,0.0,2.0,0.0,36.0,43.0,83.7,279.0,23.0,114.0,0.0,0.0
9713,Ellyes-Skhiri-,Third round,90.0,,,,,,,,,,,,,,,,,,,,
9714,Ellyes-Skhiri-,Matchweek 11,90.0,0.0,0.0,54.0,22.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,49.0,85.7,197.0,42.0,163.0,2.0,2.0
9715,Ellyes-Skhiri-,Matchweek 12,90.0,1.0,0.0,74.0,17.0,6.0,1.0,1.0,0.0,0.0,0.1,3.0,0.0,55.0,66.0,83.3,331.0,53.0,181.0,1.0,1.0
9716,Ellyes-Skhiri-,,,,,,,,,,,,,,,,,,,,,,
9717,Ellyes-Skhiri-,Matchweek 14,90.0,3.0,0.0,38.0,26.0,2.0,3.0,1.0,0.1,0.1,0.0,1.0,0.0,20.0,28.0,71.4,34.0,25.0,46.0,0.0,0.0
9718,Ellyes-Skhiri-,Matchweek 15,90.0,1.0,1.0,59.0,12.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,39.0,46.0,84.8,143.0,31.0,56.0,1.0,1.0
9719,Ellyes-Skhiri-,Matchweek 16,90.0,0.0,0.0,31.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,28.0,89.3,149.0,20.0,126.0,1.0,1.0
9720,Ellyes-Skhiri-,Matchweek 17,90.0,0.0,0.0,51.0,16.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,43.0,81.4,237.0,33.0,32.0,1.0,1.0
9721,Ellyes-Skhiri-,Round of 16,90.0,,,,,,,,,,,,,,,,,,,,
9722,Ellyes-Skhiri-,Matchweek 18,90.0,2.0,1.0,59.0,23.0,0.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,35.0,48.0,72.9,198.0,36.0,68.0,0.0,0.0
9723,Ellyes-Skhiri-,Matchweek 19,90.0,0.0,0.0,46.0,25.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,24.0,39.0,61.5,163.0,33.0,108.0,1.0,1.0
9724,Ellyes-Skhiri-,Round of 64,120.0,,,,,,,,,,,,,,,,,,,,
9725,Ellyes-Skhiri-,Quarter-finals,90.0,,,,,,,,,,,,,,,,,,,,
9726,Ellyes-Skhiri-,Matchweek 20,90.0,2.0,0.0,56.0,22.0,1.0,1.0,1.0,0.1,0.1,0.1,5.0,0.0,40.0,48.0,83.3,99.0,34.0,96.0,3.0,4.0
